epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_selection_score,val_selection_score,train_common_reconstruction_loss,val_common_reconstruction_loss,train_common_total_loss,val_common_total_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,1.0109436381359693,0.9214407801628113,1.0109304078571044,0.9214256405830383,1.0109329342456468,0.945669412612915,1.01277322512236,0.8827497363090515,1.0127864554012251,0.8827648758888245,0.013218768087870623,0.015131373889744282,1.007061978920336,1.0780173540115356,1.0089847285690647,0.8906248211860657,1.016752089077386,0.8683659434318542
2,0.9923120659707868,0.9028316736221313,0.9922895495389282,0.9027994275093079,0.9929846881181182,0.9262455105781555,0.9954391827093557,0.8662242293357849,0.9954616991412143,0.8662564754486084,0.022526989500025144,0.032236114144325256,0.9878218009603973,1.0524975061416626,0.9869274692741715,0.8721408247947693,1.0042048106538686,0.8540983200073242
3,0.9703648089880506,0.8725430965423584,0.9703047717094807,0.8724480271339417,0.9736951165868356,0.8939197659492493,0.9745306466399924,0.8453702330589294,0.9745906839185623,0.8454653024673462,0.06003626030777516,0.09508385509252548,0.9719376285886938,0.9960413575172424,0.9558645885481413,0.8376219272613525,0.9932831317559939,0.8480960130691528
4,0.9440800130391381,0.8463274836540222,0.9439302227345739,0.8461548089981079,0.9470094184474428,0.8614144921302795,0.9534126114517486,0.8307552337646484,0.9535624017563128,0.8309279084205627,0.14979093497429982,0.172677680850029,0.933540668556963,0.9259045720100403,0.9248789503561838,0.8173609375953674,0.9826086446962229,0.8409779667854309
5,0.9227219537786274,0.8260188698768616,0.9224931403205214,0.8257526159286499,0.9207972121826801,0.8370823860168457,0.9405771941006834,0.818817675113678,0.9408060137289428,0.8190839290618896,0.22882704942321855,0.26627951860427856,0.8791910841115033,0.8755010962486267,0.9084736129266744,0.7996430397033691,0.9747269416067507,0.8361029028892517
6,0.9086283851720716,0.8097029328346252,0.9082823068662736,0.809285044670105,0.9038158619977471,0.8153463006019592,0.9321225673574887,0.811840295791626,0.9324686487483631,0.8122581839561462,0.34608384506499,0.4178680181503296,0.8442742171144851,0.8227211833000183,0.8963771959668078,0.7887272238731384,0.9707961966043728,0.8345905542373657
7,0.8961357617734946,0.8008061647415161,0.8955917921424924,0.800114631652832,0.890622753919593,0.8060839176177979,0.922016248257595,0.8049725890159607,0.9225602148035206,0.8056641221046448,0.543968014470296,0.6915291547775269,0.8245881562092214,0.8084216117858887,0.8824505021684911,0.7774062156677246,0.9648296053574436,0.832423985004425
8,0.8870895594852538,0.79244464635849,0.886249507095377,0.791447639465332,0.8813503065718555,0.7958213686943054,0.9141751611661776,0.7993858456611633,0.9150152135560544,0.8003828525543213,0.8400519617983458,0.9969900846481323,0.81230491845655,0.7883237600326538,0.8713235609501516,0.7702038288116455,0.9604224299449358,0.8289365768432617
9,0.8803039296551654,0.7887144088745117,0.8792072330656873,0.787512481212616,0.8744228882583297,0.7921168804168701,0.9079604267929423,0.7953686118125916,0.9090571264674969,0.7965705394744873,1.0966960487219182,1.2019195556640625,0.8038784279015398,0.7852770686149597,0.8630722457466943,0.7656750082969666,0.9563180197601225,0.8253985047340393
10,0.873977038959622,0.7853009700775146,0.8727266931167461,0.7839621901512146,0.8678881033586193,0.7878302931785583,0.9022750107325189,0.7932674288749695,0.9035253565753948,0.7946062088012695,1.2503429761166232,1.3388078212738037,0.7955570552834026,0.7763934135437012,0.8559153762077736,0.7627713680267334,0.9521918910454991,0.8243260979652405
11,0.8677024805637396,0.7788441777229309,0.8663262026636792,0.7773985862731934,0.8611634867277118,0.7802134156227112,0.8969320612690297,0.788647472858429,0.8983083360840134,0.7900930643081665,1.3762751738166115,1.4455835819244385,0.7859260989884062,0.7624728083610535,0.8493583548228074,0.7572689056396484,0.9482059784857213,0.8208985924720764
12,0.8599346033532852,0.770643413066864,0.8584375243605364,0.7690774202346802,0.8521081358134096,0.7691577076911926,0.8910804746414166,0.7846994400024414,0.8925775536341654,0.7862654328346252,1.4970739428639364,1.5660139322280884,0.7701318164706664,0.7364664077758789,0.8427668448358329,0.7524105310440063,0.9434257266350811,0.8185963034629822
13,0.8494870015305158,0.7600275278091431,0.8478543063286004,0.7582728862762451,0.8381471140057849,0.7526392936706543,0.8853573273224142,0.7816702127456665,0.8869900225243297,0.7834248542785645,1.6327011839272376,1.7546331882476807,0.7388428534229323,0.6915746331214905,0.8370308419783685,0.7502744197845459,0.9385676178621755,0.8160690069198608
14,0.8376220501823749,0.7471596002578735,0.8357918484221573,0.745221734046936,0.8212240472092496,0.7327895164489746,0.8798913885310166,0.7779409885406494,0.8817215902912342,0.7798788547515869,1.8302014470823467,1.9378637075424194,0.6978203353253252,0.6378159523010254,0.8323611666015706,0.7474636435508728,0.9334906161289392,0.8130889534950256
