epoch,train_total_loss,train_reconstruction_loss,train_selection_score,train_common_reconstruction_loss,train_common_total_loss,train_kl_loss,train_market_loss,train_sector_loss,train_idio_loss
1,1.0036135506561235,1.0036033910701874,1.0039034769239619,1.003635861344571,1.0036460181821665,0.010150391576269518,1.0044664048324057,1.002684444103186,1.0045595636285347
2,0.9825925050620044,0.9824246384568448,0.9793864052302556,0.9902591976720936,0.9904270642772531,0.16787214993743457,0.9565160600871105,0.9831423240711091,0.9985008298148339
3,0.9648125161355098,0.9642233213017928,0.9599325485119559,0.9772832850557926,0.9778724771411687,0.5891981172973897,0.9234361171035327,0.9631381453973072,0.9932233868139965
4,0.9593852270577071,0.958448451087523,0.9540166731183055,0.9725911009208613,0.9735278787805299,0.9367744972451619,0.9149463657686965,0.9566403819779498,0.9904632595842785
5,0.954738939186338,0.9537313479167927,0.9500872437823403,0.9679016592866749,0.9689092505562202,1.00759276086384,0.9126155498391957,0.9495718152791004,0.9880743303285209
6,0.9501028050606807,0.9488901315573657,0.9453731847427764,0.9637427120456091,0.9649553800522422,1.2126681821834113,0.9067338280787729,0.9436381174095769,0.9857476243711686
7,0.9438802685792577,0.942577504802506,0.9370673802125694,0.9607870815810278,0.9620898481061204,1.3027740215361978,0.8871742636394776,0.9396713850134044,0.9843565285721155
8,0.9334725893883609,0.9319858308827843,0.9225338091080745,0.9564961306643417,0.9579828919182594,1.486761175246335,0.8510958643399329,0.9340747758016119,0.9824308411188702
9,0.925931118579007,0.924407843382283,0.9136845776945438,0.9514707567368873,0.9529940264369294,1.5232644489931442,0.8342033777525514,0.9275602368525194,0.9792901129818787
10,0.919283010087027,0.9176253210914238,0.9068762514020936,0.9458033093801493,0.9474610011240935,1.6576885355996123,0.824995224688857,0.9196810201884004,0.975952511218508
11,0.9134754873490127,0.9117707003777583,0.9006382123881184,0.9409764881436351,0.9426812723665485,1.7047774097761434,0.8157887950067217,0.9138758354296945,0.972250050014309
12,0.9070807910102933,0.9052840352745496,0.8919960153893023,0.9375517076305422,0.9393484633662859,1.7967581103102275,0.7961719900111988,0.9105240534293205,0.9692920027273876
13,0.8989107873322985,0.8970259809356601,0.8809181276590748,0.9335810561001473,0.9354658652451265,1.8848061915433372,0.7701444223909626,0.906070441780585,0.9665395371852072
14,0.8914617525053986,0.889545794522728,0.8715754620279977,0.9292958267140458,0.9312117819483754,1.9159515752572491,0.7501636746980959,0.9007211466687557,0.9638415642018276
15,0.8843089122250032,0.8823633927433223,0.8630551742201923,0.9248070155165724,0.9267525349982534,1.9455248691163076,0.7331633559221493,0.8946503206701031,0.9613518323266197
16,0.8791145776809121,0.8770603704177681,0.8577288372028802,0.9203332367135744,0.9223874439767183,2.0542088475625864,0.7260437291705987,0.8885439082937213,0.9585988925238508
17,0.874370254769449,0.8722875904968218,0.8528364556667097,0.9163949159792589,0.9184775802518861,2.0826642362116394,0.7191445255485667,0.8832460569717011,0.9561187877435162
18,0.8715383841599786,0.8694223722051131,0.8505110534536049,0.9131188712133798,0.9152348804199043,2.1160111255535816,0.7188186987332721,0.8792213771803579,0.9534930669265109
19,0.8679946669584049,0.8658385139377385,0.846484209859062,0.9103602148613944,0.9125163651337198,2.1561490651166406,0.7121242820701269,0.8760757341508563,0.9512525972096996
20,0.8607319617477549,0.8585609134061192,0.8373974180358975,0.9060743358361961,0.9082453841778318,2.171049188124687,0.6929390999013477,0.8709856608415543,0.9482674813407986
21,0.8541624467036223,0.8519390642814746,0.8293823177257944,0.9017540498150872,0.9039774322372348,2.223386783764754,0.6771521300335095,0.8660509387079508,0.9449438784239271
22,0.8499023773484683,0.8476192837833327,0.8241205474828781,0.8991228922643304,0.901405985829466,2.283091303250975,0.666357023571685,0.8627323927384632,0.9432722299174547
23,0.8508354372181192,0.8485027500119607,0.8250905582815494,0.8993454216536596,0.901678108859818,2.3326839136458957,0.6688992987448613,0.8640558463695757,0.9423165187368475
24,0.8432570031122103,0.8409087419166346,0.8162312548854509,0.894274764342679,0.8966230255382549,2.34826213756968,0.6520708074487251,0.8575383617142779,0.939084597898148
25,0.8398336799069166,0.8374924211405883,0.8120408101109332,0.8921182298179319,0.89445948858426,2.341261044015802,0.6436020807505342,0.8550794225948345,0.9374409135892686
26,0.8421487390823255,0.8397875222074196,0.8164203860917765,0.8917296533969362,0.8940908730201831,2.3612218947506776,0.6580111892834865,0.8540514314209007,0.9371984994377114
27,0.8375276684417505,0.8351899945426743,0.8112656829680077,0.8882126820190496,0.8905503559181257,2.337671602150205,0.6494116138999675,0.8499601586407818,0.9344252475056937
28,0.835222971370653,0.832799842103414,0.8081701433967788,0.8867940981724763,0.8892172301880564,2.423132947954733,0.6427887003085112,0.848627845560783,0.9330938953144062
