epoch,train_total_loss,train_reconstruction_loss,train_selection_score,train_common_reconstruction_loss,train_common_total_loss,train_kl_loss,train_market_loss,train_sector_loss,train_idio_loss
49,0.5888687750068083,0.5847575254296279,0.5403017471351884,0.7048320838848664,0.7089433334620467,4.111252162663125,0.19422069294274347,0.5895400779018382,0.8371444512339472
50,0.5848953049416938,0.5807606809990563,0.535414068701455,0.7026769479415863,0.7068115718842238,4.134626448904598,0.18358523251555112,0.5862327196837244,0.8364242404667176
51,0.5794606928515031,0.5753030667027224,0.5279439093504223,0.7007964391452894,0.7049540652940702,4.157621253698432,0.1643575411430583,0.582946444685105,0.8365277342125907
52,0.5736731075631848,0.5694875522981827,0.5193478628398274,0.6994199157618481,0.7036054696551505,4.185550029566715,0.14057559600647127,0.5806601476172071,0.8368078355135913
53,0.5681606677743609,0.5639499199986243,0.5097791061946618,0.699417012194771,0.7036277613422074,4.210749172298482,0.11088560586972701,0.581186370727871,0.8372653421417752
54,0.5638510734432252,0.5596254562482865,0.5033276051079271,0.6983571949943027,0.7025828121892413,4.225622783929742,0.09309295537295165,0.5796994635931068,0.8371904046361458
55,0.5594483395996217,0.5552063641124645,0.49775712476579115,0.6959767221590033,0.7002186976461606,4.241974813995581,0.08081248288599761,0.5765309312797116,0.8359279827178274
56,0.554432734166577,0.5501794074345561,0.4922895289419024,0.692582739981247,0.6968360639698683,4.253327352886618,0.07098313586445473,0.5710857266661333,0.8347997193240467
57,0.5488882574277231,0.5446274007922752,0.48679555131136537,0.6881967935575851,0.6924576488213332,4.260855670971478,0.06315842246605269,0.5641362197062215,0.8330919787164474
58,0.5440332583496357,0.5397507950197403,0.4816892515601378,0.6846807731736783,0.6889632365035736,4.282459430667146,0.05470704970863259,0.5585057986849977,0.8318548944089876
59,0.5395216442877678,0.5352290231561713,0.47786081896030574,0.6805935963715036,0.6848862161314003,4.292621498011891,0.05142290392707724,0.5514828830003653,0.8306766388785792
60,0.5350586077541981,0.5307551535802194,0.47379406480770325,0.6767991627347165,0.6811026169086951,4.303452088823425,0.046783354382523956,0.5450940155288548,0.8295048442473304
61,0.5318045499555416,0.5274929059833471,0.47105098758743463,0.6738033375479429,0.6781149815201374,4.3116455350750345,0.04457190617683207,0.5400209932265544,0.8285600698410028
62,0.5286773026568218,0.5243549234187247,0.4684935297545063,0.6707797236512866,0.6751021028893837,4.322378532700468,0.04299495100749992,0.535051177170413,0.8274344504629696
63,0.52541132858013,0.52108153791918,0.4655133508512846,0.667990270320223,0.6723200650962725,4.329796314068039,0.0396135876464923,0.5304043827962207,0.8265220819296317
64,0.5222924776704824,0.5179498560434621,0.4630059843353126,0.6648913915317636,0.669234011787084,4.342616239669125,0.038350467170605085,0.5253975485906632,0.8252699348361575
65,0.519944772879797,0.515598554012802,0.4615065439897919,0.6621678824563628,0.6665141013233579,4.346217441970348,0.039425812243708,0.5209261893968881,0.824167631076249
66,0.5166514759353492,0.5122956899120327,0.4587222767236292,0.6590502706846287,0.6634060608230448,4.355787241214559,0.03734272223331653,0.5158994868263758,0.822924638514637
67,0.5140807909615732,0.5097123599232465,0.4567246074429608,0.6564986217326289,0.6608670555143552,4.368436576221882,0.036510322925476284,0.5115561566520878,0.8221073520779395
68,0.5112321318931949,0.5068542745121088,0.45405918148643293,0.6540141923527887,0.6583920456187753,4.377855024677264,0.03346415643346841,0.5077370838139906,0.820976318107668
69,0.5093320640073925,0.5049483999851067,0.45286538737234305,0.651688886263181,0.6560725516571667,4.383665529955467,0.0346504510901078,0.5041729165941038,0.8197727985023724
70,0.5064413894513063,0.5020501402718093,0.4499808944780507,0.6493712025595757,0.653762450367373,4.391250165577888,0.030573689711341452,0.5006235129474865,0.818745469069661
71,0.5042526073826169,0.4998471033911789,0.44821024875510557,0.6470346088805502,0.6514401087568887,4.405507050671623,0.029993512824108084,0.49728606427500294,0.8173511776080538
72,0.5021258840476039,0.4977118229746004,0.44655048098121775,0.64472481750919,0.6491388740920198,4.414058030316059,0.029700999733908533,0.49393240960113266,0.8160180320031606
73,0.4996907676093572,0.49526626829704934,0.44434937501459487,0.6424034384676383,0.6468279350365465,4.4244980669758895,0.027752901778075174,0.4906355314055864,0.8146596728405134
74,0.4971228956704687,0.49269211058649215,0.4425023712408024,0.6394324503498771,0.6438632381772532,4.430782967272186,0.028270130797534786,0.48633495191797343,0.8129020216695614
75,0.49472115351458495,0.49027715399941707,0.4405053162673359,0.6369645390009888,0.6414085422561822,4.444002667248399,0.027263557492175662,0.482743616360891,0.8115087688633625
76,0.4924691844890976,0.4880167751250529,0.43914144316065956,0.634148560038405,0.6386009690273755,4.452409732088859,0.0289540162945621,0.4784243714140714,0.810045921300993
77,0.49023531870805975,0.4857770652704126,0.43737255657846574,0.6317448282104652,0.6362030898783113,4.458254223459704,0.028520543867683976,0.47496900919400203,0.8086281224190439
78,0.48807195877051535,0.48360128535164726,0.4355427454440382,0.6295462909339787,0.6340169571192733,4.470673033677602,0.027466296185851526,0.4717972126850675,0.807364702396194
79,0.4859661705114138,0.4814921761965074,0.4340621780380419,0.6270115183480821,0.631485516778088,4.473994232604333,0.028203202788615905,0.468282649367887,0.8057006613379201
80,0.48442689134079275,0.4799591065824825,0.43294773488454535,0.6251409983986447,0.6296087845286548,4.46778638531775,0.028679148340581006,0.4658702547624788,0.8042937992117208
81,0.4816308756154975,0.4771600214108766,0.4303512009987939,0.6224802252587034,0.6269510763448505,4.470855871493419,0.02621773572110178,0.4623285201610914,0.8025073498669651
82,0.4798225413891361,0.4753445724024699,0.42888553817252467,0.6204183852874046,0.6248963583891703,4.4779702525737255,0.02600611366883472,0.4597409270792203,0.8009095859373272
83,0.47805376765068724,0.4735694690301066,0.4272075948398862,0.6186613841735815,0.6231456763107371,4.484294736012415,0.024494464052067476,0.4576603508668596,0.7994679775181455
84,0.4762561743377739,0.47176859514698716,0.42566540584380747,0.6166574109676544,0.6211449891618155,4.487579047529872,0.023923617201940656,0.4553103880653361,0.7977622164234502
85,0.4751520618308752,0.4706568450475073,0.42470661643725083,0.6153402591043134,0.6198354676574822,4.49521818370195,0.023718645747286174,0.4539637209292326,0.7964374836894601
86,0.4739691145404643,0.4694684859404072,0.42386844770293663,0.6137134288549851,0.6182140605735161,4.500628068780608,0.024539333235382692,0.45220404672605535,0.7948619572004368
87,0.472291237306612,0.46778436102098975,0.4224681813418544,0.6117681306456971,0.616275011421493,4.506875427709728,0.024285534495224588,0.4499577236921399,0.7931612858623105
88,0.47095751907061606,0.46644593927981143,0.42117480694154574,0.6103679945639507,0.6148795757264552,4.511578885825664,0.023216735791978926,0.4485513860268029,0.7917562985497385
89,0.4702490988672744,0.4657369449343539,0.4209512174558142,0.6090290488977306,0.6135412028306511,4.512154868934189,0.025339238427335604,0.4470738266621164,0.790440583199059
90,0.46927896793563345,0.46477027466210563,0.42005538984366947,0.6078905139797585,0.6123992048849608,4.508695844522014,0.024953880214361096,0.4460790346569828,0.7891332441120429
91,0.4668427356517131,0.46232901398375154,0.4178391820940342,0.6054957048664072,0.610009431646094,4.513721251907815,0.023113369787663103,0.44292539737499775,0.7874787688598235
92,0.46560410308092026,0.4610871651626156,0.4167497884194142,0.6040782179818741,0.6085951576469528,4.516938349447075,0.02271417273139512,0.44141881651734327,0.7861163928885119
93,0.4639821391082504,0.4594617927730276,0.4152785798642585,0.6024424905658669,0.606962840641115,4.520347308529576,0.021589008215191937,0.43934979435781146,0.7848969478908951
94,0.46305456942939277,0.45853786278182507,0.41455312008396494,0.6012146297181866,0.6057313349940544,4.51670432699451,0.02192029601558427,0.43816039178363714,0.7835786676115374
95,0.4614305936231411,0.45691012003060855,0.41333969347299493,0.5994404718542391,0.6039609481901713,4.520471507205847,0.02188633411522608,0.4354650950804755,0.78266765671812
96,0.4604326130052729,0.4559029699957915,0.41263699557274547,0.5981129951418753,0.6026426377762826,4.529639323295256,0.022497805865553163,0.4338972628523831,0.7815158994281005
97,0.45900474662876783,0.45447383062824936,0.411665969038987,0.5963852956156986,0.6009162116162171,4.5309170584419745,0.02311843286373233,0.431431472773005,0.7804480005365102
98,0.45727622774769533,0.4527379162917674,0.41000587777969694,0.5948659027278617,0.5994042086969902,4.538310092801201,0.02116235665285793,0.4292442309303448,0.7796110561836199
99,0.4557986077281564,0.4512617528888657,0.40899874473038184,0.593251595112198,0.5977884513231886,4.536856650277377,0.021432401954656195,0.42653053467413454,0.7790333074830668
100,0.45449239885751314,0.4499557044856714,0.4083234982733159,0.5916459746431079,0.5961826676432498,4.536695019626995,0.02271411941259167,0.4236797743009089,0.7785766082502706
101,0.4524742170916492,0.44792449019959146,0.40683192059703116,0.5896596405326956,0.5942093674247533,4.54972687782636,0.022263284475254268,0.4200104472449425,0.7782220182252505
102,0.44942763507773403,0.4448689475028646,0.4047028805788624,0.5865764716082192,0.5911351505778154,4.558687314160734,0.022141186221067703,0.414252357339739,0.7777150923594516
103,0.4464997480730923,0.44193237306230665,0.4029149435077456,0.5834832480381564,0.5880506189338426,4.567374012188189,0.023098866458270927,0.408094009235153,0.7775519554540434
104,0.4439039204305815,0.4393285095627382,0.4010623236411512,0.5809958768765389,0.5855712949779556,4.575412081369004,0.022581382929550062,0.4031527616573897,0.7774528168123088
105,0.4415906071770067,0.43701264416515634,0.39924214460445967,0.5786446659996201,0.583222623524671,4.577959589973623,0.021878215568043032,0.39941263598574445,0.7764355815258527
106,0.4392950833701093,0.4347134792774712,0.39749455126186617,0.5762092476480944,0.5807908452573075,4.581600906779465,0.02157739198578107,0.3956305637864576,0.775275698457421
107,0.4382977525736093,0.4337102390158652,0.3971243676137084,0.5746778213090495,0.5792653348667937,4.587516344695244,0.023649885903552298,0.3933164544647351,0.774406755240604
108,0.4358348267428183,0.43124305527872936,0.3949940914046374,0.5723149999788621,0.5769067673278515,4.591770445601797,0.022008741374272573,0.3897461847665712,0.7732273602777143
109,0.43369820426797234,0.42910304267986865,0.3928477325935837,0.5704758170053111,0.57507098370514,4.595162827863148,0.01921625563078478,0.38730850504997266,0.7720184425191458
110,0.4324846716396074,0.427883432928241,0.39202674684315353,0.5690532847515588,0.5736545272029505,4.601241177254039,0.0196605989001544,0.38512705389178514,0.7712925934011411
111,0.43113465260490585,0.42653017636041596,0.3910312197033513,0.5674584020131442,0.5720628723957606,4.6044732064319485,0.01992575359235711,0.3829732193380155,0.7701946842460399
112,0.4295100883501376,0.42489830426756575,0.3898203091435362,0.5656553552931738,0.5702671376289716,4.6117829192846385,0.01996039640840246,0.38028029831181925,0.7692202289127609
113,0.42783311359833487,0.423225468866519,0.38834826949902124,0.5640103370754979,0.5686179804356138,4.607646574008727,0.018852217317147247,0.3779861823083342,0.768206419746724
114,0.4258940912909064,0.42128777819029595,0.38686756167596986,0.5619324717278191,0.5665387810884042,4.606311727281699,0.018627568993667867,0.3748485894350644,0.767126538285417
115,0.4241662518191963,0.41955904731729915,0.3855574275147611,0.5601249907523426,0.564732202112739,4.607205075439212,0.018363581416429867,0.371968556804993,0.7663401498806558
116,0.4220985919933703,0.41748746064702885,0.3838506192986976,0.5580099763436439,0.5626211114300107,4.611129317168751,0.01751544885002465,0.3688671918855816,0.7651692167626402
117,0.4204396587916734,0.4158247466226226,0.3826207159042187,0.5562133361477939,0.5608282442017452,4.6149095045238555,0.017477624611282726,0.3660692539265669,0.7643152835642593
118,0.41848201165092974,0.41385965728151075,0.3811143039156747,0.5540969449168098,0.558719297914529,4.622352117602237,0.017254264067814253,0.3629110288872902,0.7631776052942725
119,0.41703220938273106,0.4124042015952714,0.3801938741488321,0.5523039814123615,0.5569319891998211,4.6280048748264635,0.018169151553438748,0.36023312512381994,0.7621793526618955
120,0.4154960813281434,0.41086211075074636,0.3788462025640852,0.5507295461319969,0.5553635253146672,4.633972732251773,0.017298481944534514,0.3581518282225045,0.7610882970978998
121,0.4142376781688753,0.40960103211236576,0.37808402387926965,0.5491288077998444,0.5537654575963794,4.636647779107394,0.018300142060832685,0.3557771014592837,0.7601748207240429
122,0.41376072138344283,0.40912214155164567,0.3776422484407147,0.5485252580682136,0.5531638341599855,4.638580382620418,0.01819867864840539,0.3553198659668634,0.759408205393963
123,0.4120905536063838,0.4074574556336991,0.3761913787542766,0.5468066334081442,0.5514397327525288,4.633096128948641,0.017311011354985834,0.35308155381006545,0.7581815596580163
124,0.41127517981222317,0.4066369777872853,0.37552581306885835,0.5457744699765863,0.5504126720015242,4.638204192566555,0.01741660960924171,0.35202700243670065,0.7571338288049311
125,0.4098929010977294,0.40525136065543105,0.3744358330139879,0.5442011433511876,0.5488426796783864,4.64154127457724,0.017343248514252917,0.3499671667653509,0.7559970635297872
126,0.408747074416283,0.404108076944749,0.3734659950259948,0.5430037347544273,0.547642741452786,4.638999020611799,0.01685214346741567,0.348369417099248,0.7551764290309647
127,0.4080651304096852,0.4034222178817524,0.3731928935307301,0.5419431321057687,0.5465860391469021,4.642909434406675,0.018235483467016277,0.34686079470213693,0.7544823908754409
128,0.4074079516721861,0.4027638387139947,0.37242554562720237,0.5413092047415462,0.5459533149563379,4.644112279885795,0.017187489654114676,0.34649794143937723,0.753591216112032
129,0.40670212765727615,0.4020578383284908,0.3721676208547704,0.5401511473948901,0.5447954367236755,4.64428908702325,0.018822983047948043,0.3449463651296862,0.7527335125180038
130,0.4050363304266952,0.4003915974387416,0.3705568635412276,0.5385678703730932,0.5432126061044464,4.644735044474569,0.017154381050855854,0.34302928086794865,0.7514869080135095
131,0.40363432121379733,0.39899033522357275,0.3695862753298676,0.5369278947383712,0.5415718738700965,4.643981960170435,0.01759182462982461,0.3406092953291869,0.7505576981781455
132,0.40260117061915734,0.39794891331102383,0.3688456486322519,0.5356237435032248,0.5402760025581325,4.652259170130319,0.018036540471759472,0.33895735033807545,0.7495430547614099
133,0.4017388442037604,0.397079768882986,0.3682096884410101,0.5346358140481114,0.5392948828854607,4.659077270559937,0.018140920352476057,0.3375257075861691,0.7489624202187136
134,0.40030308723106783,0.39563380223047556,0.3670173188586408,0.533129446843424,0.5377987304723164,4.66928524424043,0.017609016791639762,0.33539555940598903,0.748047381307272
135,0.39885495770796303,0.39418744791201316,0.36588762373171535,0.5314685955016745,0.5361361076659498,4.667512312761874,0.01759660224698508,0.3332412020416836,0.7468250585262487
136,0.39785941282179405,0.39318972222670423,0.3652898795374946,0.5301890445244223,0.5348587378629117,4.669690198840018,0.018432993756614544,0.3313605855562326,0.7460760686604164
137,0.3973055967363853,0.39263275198180314,0.3654794555394523,0.5288469203188881,0.5335197705602698,4.672844167151754,0.0218444159030057,0.32942840752735364,0.7451655318393248
138,0.39549355716295526,0.39082288988542746,0.3637376227146514,0.5272161154728149,0.5318867831254168,4.670666294104759,0.019869088091784053,0.3272296426344244,0.744114140648072
139,0.393233210748582,0.3885615287132291,0.3615689790750399,0.5251548668113127,0.5298265470998915,4.671680103742317,0.017474510845269756,0.3244844808911986,0.7427479314829797
140,0.3918313035772928,0.3871585850512454,0.3603528385344961,0.5236847399164987,0.5283574543274465,4.67271787851931,0.016792665040458718,0.32260142527694796,0.7416644348638686
141,0.3904873298166982,0.38580943349881464,0.35905182960649823,0.5223694557296591,0.527047349304143,4.677897715645701,0.015521637655336495,0.3210747308522752,0.7405591083061606
142,0.3893755735124199,0.38469499470689494,0.3582420184945769,0.5209927908896714,0.5256733710668963,4.680580462366932,0.01590417696351265,0.3193379362167021,0.7394839404127401
143,0.3879255940377476,0.38324385591009374,0.3569318477046957,0.5193980513117117,0.524079794926165,4.681739866454924,0.015192583470556085,0.31762222842276844,0.7379807276247389
144,0.3872824738412313,0.38259640924367316,0.3563579964213387,0.5186210891103967,0.5233071482211555,4.686062896307404,0.015045927950348176,0.3168940198953012,0.7371340261565315
145,0.3860694799908457,0.38138144763627957,0.3552317656938312,0.5172858401538227,0.5219738738800886,4.688033280720688,0.014359400580184725,0.3155439529475528,0.7357919384403565
146,0.38480246385324346,0.38011832103931575,0.3541511024279116,0.5159352573826347,0.5206194029399621,4.684140673475873,0.013846521458700058,0.31383483251707456,0.7347719589826316
147,0.38375722640754933,0.37906698302286473,0.353271232914556,0.5147471356974879,0.519437376713847,4.690241357740932,0.013615018900795962,0.312421840360721,0.7337768437064238
148,0.38271594296166983,0.3780187412437369,0.35223250370238246,0.5136518454603135,0.5183490461816208,4.6972010127934825,0.012695268136092503,0.3113950091872615,0.7326072420803003
149,0.38201625824660457,0.3773171997507542,0.351854168995813,0.512575888496558,0.5172749442490088,4.699057217254693,0.013784366085487748,0.3101343906148652,0.7316437524584977
150,0.3817501614759055,0.3770452778959223,0.35170213451106014,0.5120619393346636,0.5167668280263721,4.704887756894965,0.014393569414658925,0.3097635327762342,0.7309493017428129
151,0.38136692300669284,0.37665456724184015,0.3516546031289373,0.5111445009665538,0.5158568539880068,4.712355582330862,0.01617582469102945,0.3089150278763735,0.72987294109208
152,0.38069949478864756,0.3759922088799996,0.3511947977782925,0.5103115012044745,0.5150187884848223,4.707285060937436,0.01650104539369088,0.3078348718929188,0.729248494177746
153,0.37969160744373165,0.3749838766328125,0.3501703391954737,0.5093232564512923,0.5140309954924105,4.707733565635365,0.01540037716046667,0.30685300960552775,0.7282576182899352
154,0.3792087456512177,0.3745043228659343,0.350079016392285,0.5084131614247144,0.5131175869533974,4.70442420893631,0.017031354092916152,0.3056816581297761,0.7275240413150699
155,0.3776477541759776,0.37294123540118373,0.34835793216723154,0.5071555520724325,0.5118620732155519,4.706520296952057,0.014335366366822935,0.30426311794050903,0.7264753176513571
156,0.3766329785188039,0.3719277246548777,0.3474255043026013,0.5061330670334804,0.5108383195257067,4.705251050569822,0.013592333057329343,0.3030199295687444,0.7256642650546293
157,0.3758067727646181,0.371099103337267,0.3465853340974689,0.5053712551176269,0.510078924544978,4.707668505740312,0.012587357449075036,0.3021551256276686,0.7250135223542302
158,0.3751779265945569,0.3704683342154872,0.3462674075088583,0.5044233900357904,0.5091329865299596,4.70959498992887,0.013594461820620463,0.30093552926083084,0.7242722224091849
159,0.3741687195993764,0.36945845973830305,0.3454064149751118,0.5033481967337737,0.5080584620816465,4.710259585190231,0.013184050282249773,0.2995554338423994,0.7234797547593129
160,0.3732263563091658,0.3685098102370512,0.3445025112015101,0.5023653453864969,0.507081895573711,4.71654941571869,0.01244620785267179,0.2985108002661287,0.7225505372295702
161,0.3725185727245814,0.3677983009442285,0.3438714940163867,0.5015882446970797,0.5063085133589588,4.72027388394029,0.012122497445455304,0.29763096521673166,0.7218610283626322
162,0.3718624321066703,0.36714293818729293,0.3434397908519044,0.5007667403798102,0.5054862342991875,4.7194937174802885,0.012510686838535236,0.29649091225568874,0.7213177855217984
163,0.371234417572505,0.3665196326558258,0.34316943045230014,0.49967038919710505,0.5043851713703845,4.714783791628127,0.013977746197572718,0.2953245609152107,0.7202059776823283
164,0.37013998001824605,0.36543088624135317,0.34209659586317975,0.4987105697725626,0.5034196621777556,4.709095702673711,0.012667214139928945,0.29405330252793144,0.7195692815098219
165,0.369195497248165,0.36448615004972607,0.34138367388026397,0.4975772362439506,0.5022865803239158,4.709345004490835,0.012838592735735023,0.2926234753064996,0.718688960214263
166,0.36864067404572803,0.36393127955579363,0.3408431965684942,0.4969625796229237,0.501671974112858,4.709394619388574,0.012454140727756179,0.2920890247937545,0.7179864219348665
167,0.3680404795883629,0.3633384353734743,0.34043922383808395,0.496123609322946,0.5008256480510352,4.70204166524147,0.012965142737614599,0.2911981831069303,0.717154334321034
168,0.3674463512163632,0.3627373791992643,0.3399328346176998,0.4953872330837737,0.5000962060974983,4.708972316215211,0.012942558067392976,0.29046036301435907,0.7163955855180959
169,0.36622268161898847,0.3615089641312651,0.3388642165696008,0.4941020997275298,0.49881582095527854,4.713718100873226,0.012329376551481041,0.2888204805802116,0.7154428008990681
