epoch,train_total_nll,train_selection_score,train_market_nll,train_sector_nll,train_idio_nll,train_mse,train_market_mse,train_sector_mse,train_idio_mse,train_coverage_68,train_coverage_95,train_standardized_residual_mean,train_standardized_residual_std,val_total_nll,val_selection_score,val_market_nll,val_sector_nll,val_idio_nll,val_mse,val_market_mse,val_sector_mse,val_idio_mse,val_coverage_68,val_coverage_95,val_standardized_residual_mean,val_standardized_residual_std
1,0.5160786491099172,0.5148751276351412,0.5095625824994282,0.5162512021994626,0.516123322172443,1.0181115789102317,1.0789937356940837,1.0215495784743494,1.0126442302292782,0.7777930858461679,0.948518267139844,0.001254022043742501,1.0128152384889992,0.4703504721323649,0.44727588097254434,0.33659141262372333,0.48204873005549115,0.4631108125050863,0.9349819739659627,0.700807003180186,0.9589836756388347,0.9187860727310181,0.7698087533315022,0.9502732197443644,0.0036684340486923856,0.9689951459566752
2,0.5026584824476275,0.48893793962170334,0.42792611733793445,0.5050514499945506,0.5027565985726532,1.0109030956745855,1.056210138039959,1.0144562118134755,1.0058397178713543,0.7791058532506949,0.9492394836951882,0.0009323544537872297,1.0005649162057715,0.469227679570516,0.44570668538411456,0.33250688910484316,0.4815072456995646,0.4615055799484253,0.9321179072062175,0.7016846736272176,0.9562933882077534,0.9156237403551738,0.7698770483334859,0.9506147662798564,0.0030285145776967207,0.9681780099868774
3,0.49181120291359637,0.47287463842791255,0.3884988235060201,0.49527505389311144,0.4917911337969389,1.0060594393897044,1.0448407377574447,1.009709738736334,1.001116420305783,0.7792274077458365,0.9495960436890282,0.00013548126027876077,0.991529321499644,0.4677154242992401,0.44249852299690245,0.3215847988923391,0.48045490980148314,0.4598469316959381,0.9303691029548645,0.7030702273050944,0.9546147624651591,0.9137000322341919,0.7692623058954875,0.9500682791074117,0.0010212994646281004,0.969658346970876
4,0.48174414437888463,0.4585843227667438,0.3552131611288507,0.486149443003192,0.4815565438419065,1.0024079461529063,1.037050064224096,1.0060608022530009,0.9976002622581742,0.7781091285294021,0.9495879322128371,-0.0013983612442762029,0.986302271640012,0.4658158381779989,0.4380455454190572,0.30534202257792153,0.4794146637121836,0.4575660407543182,0.9295878410339355,0.7053399840990703,0.954152540365855,0.9124977707862854,0.7668033003807068,0.9487704992294311,-0.0007319596285621325,0.9756221612294514
5,0.469466433393089,0.4406903585731188,0.31274297118953004,0.4744732454014013,0.46968377602907674,0.999581157719211,1.0308503172978634,1.0031841600878193,0.9949359068231776,0.7742356414318792,0.9489396558913392,-0.003204870441016058,0.988045012721082,0.46243638594945274,0.431679896513621,0.2855095734198888,0.47673437794049583,0.4540359636147817,0.9297302762667338,0.7081779917081197,0.9545758883158366,0.9122697949409485,0.7581284403800964,0.9450136542320251,-0.003604923145030625,0.9937361637751262
6,0.4543338980170329,0.4202004366444292,0.26922932849092995,0.4595159521152404,0.4553219785474635,0.9980393954567902,1.0259225255949216,1.001549399140679,0.9935999106960136,0.7626799980249372,0.9462979001923475,-0.005286584835102689,1.0052050399238146,0.4612414578596751,0.43414434989293416,0.3034880350033442,0.47562172611554465,0.4521195729573568,0.9297230958938598,0.7121444423993428,0.9544138868649801,0.9122849464416504,0.7454918026924133,0.9396174907684326,-0.002656873222440481,1.0248205979665121
7,0.43725460081246603,0.3983287110342817,0.22697083350386998,0.4423947272710852,0.439123903856499,0.9951425566274933,1.0214370197137275,0.9985194773115383,0.9908891350870609,0.7604029172726686,0.947083946949058,-0.0010160061517418227,0.9992680666886281,0.46297783056894937,0.4415566702683767,0.3357929249604543,0.4766978720823924,0.45349712371826173,0.9293609778086345,0.7110061566034953,0.9542794307072957,0.9117209196090699,0.7368852496147156,0.9364071130752564,0.000947178186227878,1.0453537702560425
8,0.42544031673531335,0.3846788219426212,0.2055800476701202,0.43050013243179774,0.42770914074164246,0.9933780780889819,1.020172504552567,0.9967413327508908,0.9891216955854347,0.7535068032709726,0.9458927213998343,0.002515403361870432,1.0080084380570815,0.4656079908212026,0.44543640613555907,0.345351904630661,0.4789934496084849,0.4562309881051381,0.9282172838846843,0.7113834063212077,0.952701735496521,0.9109606742858887,0.7316256841023763,0.9346311330795288,0.0021883498566846052,1.0612069527308146
9,0.41878904360270536,0.37650702321405644,0.1901339803275883,0.424601248641799,0.42059867805145307,0.9916704798829008,1.0176896719548352,0.9951434378805457,0.9873302458715039,0.7486770952684834,0.9448716825503143,0.00239520688224501,1.0146767873606113,0.4646434664726257,0.4408547878265381,0.3251798540353775,0.4781904637813568,0.45574530164400734,0.928736952940623,0.7188008387883504,0.953424855073293,0.9110469420750936,0.7355191191037496,0.9360655744870504,0.0017167548338572183,1.0519362529118856
10,0.41374609644791305,0.37160243286216726,0.1855540778147249,0.4198101395377415,0.4152884554049784,0.9900362900560938,1.0148641359552675,0.9934862309379031,0.9857587497893148,0.7481665696121947,0.9450094306816633,0.001196575241492075,1.0133726665187577,0.47183684905370077,0.4542341192563375,0.36420999964078266,0.48606849908828736,0.46119284828503926,0.9291279753049214,0.718940798441569,0.9540631254514058,0.9111989895502727,0.7218579014142354,0.9312841534614563,-5.015484057366848e-05,1.0886009216308594
