epoch,train_total_nll,train_selection_score,train_market_nll,train_sector_nll,train_idio_nll,train_mse,train_market_mse,train_sector_mse,train_idio_mse,train_coverage_68,train_coverage_95,train_standardized_residual_mean,train_standardized_residual_std,val_total_nll,val_selection_score,val_market_nll,val_sector_nll,val_idio_nll,val_mse,val_market_mse,val_sector_mse,val_idio_mse,val_coverage_68,val_coverage_95,val_standardized_residual_mean,val_standardized_residual_std
1,0.5282804998246143,0.5352894498746542,0.5593424863352724,0.5338162925037636,0.5217093365110386,1.0477100169665385,1.1694401262577012,1.057265049175428,1.0340972629833276,0.773136205748522,0.9466866447773614,0.0016766030832064574,1.0211659822501642,0.47501037319501244,0.4585732102394104,0.37734570503234866,0.4856059531370799,0.46767029364903767,0.9392441352208455,0.7172829866409302,0.9595195611317953,0.9263675014177958,0.767281421025594,0.950341542561849,0.0012110242658915618,0.9689318577448527
2,0.515873870302309,0.509366767996795,0.4744391999403367,0.5227013397405057,0.5104275241250449,1.0405474985244243,1.1416797532379055,1.0502984919792773,1.0274253832843434,0.7747542910903978,0.9476112517608604,0.00046992451836314585,1.0081307784487685,0.4729830225308736,0.45455005566279094,0.3644573211669922,0.48391754031181333,0.4656660358111064,0.9363629659016927,0.709864874680837,0.9569785594940186,0.9232969681421915,0.7682377060254415,0.9508879979451498,0.0004446338474129637,0.9669182976086934
3,0.505892527284961,0.49378342481904697,0.43395783809773747,0.5136848215457079,0.500498125429417,1.03524198467558,1.1318448909715415,1.0449564980707529,1.022307351761058,0.7755864388648225,0.9480180895335245,0.0002796289044050463,1.0006004932971573,0.47111478050549827,0.4499287088712057,0.3475830376148224,0.48253973126411437,0.46380747358004254,0.9347618023554484,0.7086285869280498,0.9557635227839152,0.9212977290153503,0.7674180189768474,0.9506830851236979,0.000502194514653335,0.967273227373759
4,0.49659792888117454,0.4787181438998993,0.39341039862326155,0.5052270614623485,0.49140840651151224,1.0314696483940171,1.121775557950467,1.0412816973776045,1.018647471525813,0.7746155823077177,0.9482677322421045,0.0009153321201798022,0.9951729116235423,0.4690803329149882,0.4450639406840006,0.3300723413626353,0.48105618556340535,0.46173797448476156,0.9339553515116373,0.7144372542699178,0.955397880077362,0.9198302189509074,0.7653688470522563,0.9493852535883586,0.0012019121708969275,0.9728252212206523
5,0.4844257731728142,0.45920892383375883,0.341183127107354,0.49442200148367843,0.4792043079579542,1.0286037415282845,1.1155654915765525,1.0387196837006756,1.0155890108970216,0.77020517326114,0.9474078348243701,0.002191821773769203,0.9957059372365643,0.46661684711774193,0.4414750436941783,0.3211387654145559,0.47911202112833656,0.4589709381262461,0.9340912183125814,0.7216844320297241,0.9560811956723531,0.9191814343134562,0.7558743278185527,0.9456284006436666,0.0025838575170685847,0.9957413911819458
6,0.46696077022455673,0.4324329955827968,0.2736732207293303,0.4779450517721386,0.46241940738653237,1.0275798335427695,1.1139302919694951,1.0380749526967856,1.0142063775509007,0.756363669728668,0.9442548992871834,0.0030933806659035,1.0168776729318023,0.46181822816530865,0.4376784563064575,0.3227612912654877,0.47322339614232384,0.4550483127435048,0.932767641544342,0.7249887585639954,0.9544915914535522,0.9179696997006734,0.7480191349983215,0.943510909875234,0.00029456823443373045,1.0119009653727213
7,0.44609816428704646,0.4051368954789484,0.22002882704147161,0.45605766697583466,0.44367431276475244,1.0246049859264243,1.109169125288002,1.0350069123274581,1.0113842645003441,0.7532939443599015,0.9453366930983662,-0.0006312068538121497,1.0110675790722734,0.4591042876243591,0.43565706809361776,0.3248592476050059,0.4694007138411204,0.4532828092575073,0.9319264610608419,0.7252360701560974,0.9527564366658529,0.9179859121640523,0.7552595734596252,0.946926212310791,-0.0032819100345174474,0.9930243134498596
8,0.4353142843465649,0.39272682588112534,0.20107927134295203,0.44490018871902276,0.4335362399727089,1.0224218559480291,1.1089767230410934,1.0327642802390686,1.0091942912161989,0.7475890542784452,0.9438573191277536,-0.0008657327075727868,1.0185794363032608,0.4622273206710815,0.44533633391062416,0.36381700237592063,0.47126198609670006,0.4564730942249298,0.9317974925041199,0.7242256800333658,0.9528242707252502,0.9176895976066589,0.7268442670504253,0.9362022082010905,-0.001773534556074689,1.0615376472473144
9,0.4273578898757444,0.38422993301202263,0.189852306807337,0.43734833776312093,0.42528431034330183,1.0206108335647217,1.1059292705463812,1.0307427620860863,1.0076349627077412,0.7483010254737286,0.9448836413535168,-0.0013519499610607326,1.0119775412315308,0.4677571992079417,0.46035826404889424,0.42102421323458356,0.4751587867736816,0.4619133452574412,0.9315623799959819,0.7280794143676758,0.952404010295868,0.9175033251444499,0.7192622979482015,0.9327868660291035,-0.004072279219205181,1.0852742751439413
10,0.4216187376963911,0.37698731278539444,0.1756629951075518,0.43211963214715593,0.4193163043990084,1.0191094736157336,1.1037614332775711,1.0292125408150554,1.0061846665924576,0.7450741133445141,0.9441624323123603,-0.0001963899297260475,1.016034315887038,0.46439107656478884,0.44888975421587624,0.374210399389267,0.47255608439445496,0.4592321415742238,0.9313419779141744,0.7219729741414388,0.9522054195404053,0.9174574375152588,0.727390706539154,0.935792338848114,-0.0008469592236603299,1.0653000195821127
11,0.41728806727630435,0.3721736754761936,0.16828593764258723,0.4282680864866615,0.4146081212544535,1.0175834430252437,1.1024521002309577,1.0275421739633113,1.0047956728962135,0.7443621551593818,0.9437925883490557,-0.0001555216393354194,1.0159849140917052,0.46743215918540953,0.45465354522069296,0.39311259190241493,0.47414263486862185,0.46319897174835206,0.9317257006963094,0.7210994720458984,0.9527437448501587,0.9177284876505534,0.7213797767957052,0.9336748520533243,-0.0024053234335345525,1.0786445617675782
12,0.41350426143733915,0.3671830929542623,0.1579210598523914,0.42470244699390475,0.41082549053131356,1.016323917307426,1.0979743035782277,1.0262395521710972,1.0036866089683163,0.7446210473456493,0.94439359048767,0.0003550134949045738,1.0134286396730705,0.46696883837381997,0.4531465788682302,0.3873239556948344,0.47352006832758586,0.46307252248128256,0.932024602095286,0.7251311262448629,0.9528160134951273,0.9181294123331706,0.7274590214093526,0.9360655665397644,0.00011491655992964903,1.064609162012736
13,0.41000394633242593,0.36337722811871037,0.1523418369531228,0.4216493596246669,0.4069472440574644,1.015245713423822,1.0948300406681368,1.0253112039791952,1.0025273336237324,0.7467199212336231,0.9454938842963849,0.0018012888455901082,1.004798006823153,0.46922009785970054,0.4562309503555298,0.3937081535657247,0.47601069609324137,0.46494654218355813,0.932177730401357,0.7223823666572571,0.9531513651212057,0.9181972146034241,0.721926236152649,0.9338114539782206,-0.0005274476949125529,1.0772614796956381
14,0.4071262789626479,0.36016742724587,0.14735276223876284,0.4191168530540014,0.403794818958588,1.0137390749506943,1.0912736809596595,1.0236342108592567,1.0012594429167798,0.7448614479724929,0.9450315768545251,0.0001712980251013392,1.0079249824700354,0.47276096741358437,0.46504327456156414,0.4262429356575012,0.4783642967542013,0.4687084138393402,0.9326922059059143,0.7254248221715291,0.9532555540402731,0.9190376202265421,0.7185109376907348,0.9322404185930888,-0.0023594746703868926,1.0889986197153727
