epoch,learning_rate,train_total_nll,train_selection_score,train_market_nll,train_sector_nll,train_idio_nll,train_mse,train_market_mse,train_sector_mse,train_idio_mse,train_coverage_68,train_coverage_95,train_standardized_residual_mean,train_standardized_residual_std,val_total_nll,val_selection_score,val_market_nll,val_sector_nll,val_idio_nll,val_mse,val_market_mse,val_sector_mse,val_idio_mse,val_coverage_68,val_coverage_95,val_standardized_residual_mean,val_standardized_residual_std
1,0.0002,0.5716251810691966,0.5837433876311914,0.6336896219931611,0.5732549435694798,0.567926588360194,1.1003375617928977,1.2337395361289423,1.101298037118289,1.0949302346913543,0.7532614348581914,0.9413870283223074,0.0014300049426857356,1.0629029200325382,0.5100768974849156,0.4986283779144287,0.43352578793253216,0.52555798632758,0.4971473940781185,0.9806469849177769,0.8286510705947876,1.004724144935608,0.961636313370296,0.7516686150005886,0.9454771450587681,0.0021647005674562286,1.0037235447338648
2,0.0002,0.564517379498649,0.5760316269595882,0.6235825976550868,0.5659763168561671,0.561089788764088,1.0918456214669583,1.2222993893039207,1.0932589571860696,1.0860834870541733,0.7561473116254523,0.9424468949879432,0.002264625503929383,1.0560343885383152,0.5052201322146824,0.49369849477495464,0.42847363012177603,0.520521172455379,0.4924772892679487,0.9745543599128723,0.8192716836929321,0.9990869760513306,0.9551972235952105,0.7534689818109784,0.9464139427457537,0.003008840871708734,0.9988752773829869
3,0.0002,0.5587224057733338,0.5684049788900665,0.6078987240437489,0.5604175702340527,0.5553881531461663,1.0841390517873501,1.2110160540968293,1.0856405795103012,1.078408590279202,0.7590845126560168,0.9431511113853372,0.003115139376638227,1.0507069166068186,0.5013461709022522,0.48970978600638254,0.4241874473435538,0.5164652509348733,0.48879885247775484,0.9697609458650861,0.8113580601555961,0.994695612362453,0.9501067399978638,0.7556791475840977,0.9465603062084743,0.0038278686281825814,0.995264436517443
4,0.0002,0.5547338442357244,0.5643238421073168,0.6033623406710782,0.5564866736330216,0.5513600699012497,1.079094301927302,1.2059456083624027,1.0807272357935527,1.0732332432649616,0.7603284031458307,0.9437013975170195,0.004061673738965056,1.0468774748311709,0.4982170122010367,0.48641832385744366,0.4203428030014038,0.5132039529936654,0.4858259473528181,0.965915824685778,0.8042528373854501,0.9912634832518441,0.9459564770971026,0.7567476545061383,0.9470433081899371,0.004616184625774622,0.9923809681619916
5,0.0002,0.5509876922955078,0.5598132708911566,0.5955094342384863,0.5528201387820215,0.5476710413895745,1.0746452081737425,1.1980265931251945,1.0769313145378636,1.068246132672573,0.7617509821525343,0.944237523122665,0.0048387612613733245,1.0432660874005466,0.49566986305373056,0.4837626985141209,0.4172837095601218,0.5106012097426823,0.483351183789117,0.9627794112477984,0.7979286994252887,0.9885693703378949,0.9424845746585301,0.7577283382415771,0.947087219783238,0.005379340411829097,0.9898715019226074
6,0.0002,0.5471568544426932,0.5552998182906116,0.5875269180687454,0.549519747029236,0.543448494629672,1.071210119509401,1.1926926865940537,1.0733205455094494,1.0650504157791507,0.7630019586149319,0.9445843265240603,0.005472855662793339,1.0403642629329024,0.493488426719393,0.4813916087150574,0.4141644707747868,0.508361850466047,0.48125921402658733,0.9601202011108398,0.7917835712432861,0.9863371167864118,0.9395144070897784,0.7589871031897408,0.9471604057720729,0.006051831878721714,0.9880326475415911
7,0.0002,0.5455135295858141,0.5535591138226241,0.5861323802971673,0.5471533453599607,0.5425198378591234,1.0681465955534564,1.1848818512137878,1.070363348712808,1.0620383335588046,0.7639698158453042,0.9447931096287463,0.006545068483540353,1.038786081063445,0.49164160660334993,0.4793675584452493,0.41137840492384775,0.5065216038908277,0.4794369084494455,0.9578366109303066,0.7858975614820208,0.9844506127493722,0.9369546600750515,0.7595872453280857,0.9475117070334298,0.0065628790429660255,0.986338130065373
8,0.0002,0.5433891029918895,0.5510462011379997,0.581018835386584,0.5459262405417123,0.5395976748584864,1.0654966930923626,1.1811580004334385,1.0686441549274386,1.0584938695993027,0.765013754399995,0.9450956716835981,0.006760777107953093,1.037363599907432,0.48999292509896414,0.47757671560559956,0.4089940445763724,0.5048603926386152,0.47782568846430096,0.9558466928345817,0.7808973704065595,0.9828908698899406,0.9346337999616351,0.7601287961006165,0.9474970613207135,0.0072994302692157885,0.984969709600721
9,0.0002,0.5407346944132175,0.5472121277308374,0.5721750774707783,0.5432535324364306,0.5371678000003405,1.0633575024633104,1.1789168219146893,1.0666995071682877,1.0561638713461994,0.7654596439131003,0.9453256989387454,0.007777102000325822,1.0346002565225394,0.48867461936814444,0.4760934923376356,0.4067614163671221,0.5035869394029889,0.4764924432550158,0.9542107667241778,0.7763508132525853,0.9815897856439862,0.9327611071722848,0.7611680371420724,0.947804468018668,0.007690912245639733,0.9838005644934518
10,0.0002,0.5395709576474225,0.5456935295657216,0.56888985770558,0.5423307080109314,0.5358339869937444,1.0611405852223113,1.1745324522433767,1.0648016243513636,1.0536998924666074,0.7662293379266907,0.9454088562318459,0.008113039213172886,1.0333457233708934,0.4875192173889705,0.4748480405126299,0.4050816978727068,0.5024792083672115,0.47530694944517954,0.9527167422430856,0.7720233968326023,0.9804667830467224,0.9309897763388497,0.7618413312094552,0.9478630082947868,0.00818809840295996,0.9827382905142648
11,0.0002,0.5382508817583692,0.5438920474991693,0.565269864319597,0.5407888447344142,0.534812137428259,1.0600311955566735,1.169383345522626,1.0638795841467168,1.0525378094964972,0.7667672352023982,0.9457132041422148,0.00823798827642019,1.0324221020830817,0.486471597637449,0.47360241413116455,0.4030025431088039,0.5014212897845677,0.4743041566440037,0.9514396105493818,0.7682108623640878,0.9794378365789141,0.9295494045530047,0.7623975447246006,0.9480240089552743,0.008530666120350361,0.9820717232567924
12,0.0002,0.5372625855709885,0.542329624512359,0.5610312265894314,0.5400173344035697,0.5337156665788363,1.0590179107090105,1.1644262186077177,1.0631155960957424,1.0514062984338401,0.767007866133501,0.9455928821790174,0.008866677542216574,1.0321039817041149,0.4855109325477055,0.4724780832018171,0.40114676100867136,0.5004927686282566,0.47334117123058866,0.9502618568284171,0.7651191864694867,0.9784740209579468,0.9282213023730687,0.7627780948366437,0.9480240089552743,0.008729521451251847,0.9814238974026271
13,0.0002,0.5352880551373708,0.5391954185508485,0.5524881356835558,0.5384848272871212,0.531517919725942,1.0572278855687145,1.1614268005569754,1.0615107077106036,1.0494718008664126,0.7675457579408924,0.9458936747511335,0.008863765496058974,1.0307227944401363,0.484679639339447,0.4715099845613752,0.399546993630273,0.4997076690196991,0.4724891313484737,0.9492011666297913,0.7622782247407096,0.9775684220450265,0.9270645720618111,0.7631586449486869,0.9481703894478934,0.008752085135451384,0.9806986962045942
14,0.0002,0.534711696171336,0.5391126552981682,0.5548743980997521,0.5375619410374842,0.5311893128859823,1.056240542476652,1.1648782564380398,1.060641375349717,1.0482185536696984,0.7676643144100084,0.9460405361890407,0.00907711415359106,1.030604354574818,0.48383105652672903,0.4705133523259844,0.3979062054838453,0.4988712455545153,0.47165490899767193,0.9481838771275112,0.7600959454263959,0.9767077990940639,0.9259290780339923,0.7636123980794635,0.9479654686791557,0.00897095538675785,0.9803398506981986
15,0.0002,0.5335500526930022,0.5372915000640182,0.5492893829901542,0.5373049931016666,0.5292703879889578,1.0551541550250807,1.1592679539694377,1.0598677773766432,1.0469699368500027,0.7681933590610543,0.9460069246377034,0.009339936196711567,1.0295246537800937,0.48306077292987276,0.4695999877793448,0.39631860171045574,0.4981617586953299,0.47085124254226685,0.94716648544584,0.7577950784138271,0.9758230447769165,0.9248221346310207,0.7640076194490705,0.9480532918657575,0.00892464124730655,0.9797861576080322
16,0.0002,0.5330009702985118,0.535550838152396,0.5430703269296637,0.5361844799805511,0.5294817279495552,1.0547770374347503,1.1605244546855262,1.0595680787893997,1.0464607545381228,0.7683915311879747,0.9461325470717997,0.009028830459714338,1.0291336707919594,0.4823796706540244,0.4687443631035941,0.3946909989629473,0.4975072613784245,0.4701750576496124,0.9462918383734567,0.7558689287730626,0.9750319634165082,0.9238992759159633,0.7642125317028591,0.9481557352202279,0.008922904995935304,0.9794666852269854
17,0.0002,0.5316361058292296,0.5344054889370156,0.5431331300246541,0.5345606083684654,0.5283285127867252,1.0532960291495532,1.1576836214024377,1.0582210158118028,1.0448913260916408,0.7685507830580183,0.9461378623393183,0.008809830099283942,1.0281936904898992,0.4817883244582585,0.4679971252168928,0.3932123439652579,0.4969796453203474,0.4695493962083544,0.9454446860722133,0.7541055849620274,0.9742127060890198,0.9230544737407139,0.7644320896693638,0.9481557522501264,0.008641926704772882,0.9789647034236363
18,0.0002,0.5298816191140086,0.5309296520542468,0.5307974893533405,0.5342519922444322,0.5254804678562841,1.05310911560985,1.1570409233995984,1.0582454050803145,1.0445084962340476,0.7687348043088712,0.9463767157782108,0.00869938524925445,1.026688576194961,0.4811773257596152,0.4671982101031712,0.39157757588795256,0.49640123333249775,0.4689401686191559,0.9446550181933812,0.7525552766663688,0.9734859125954765,0.9222276977130345,0.7645345330238342,0.9481118321418762,0.008502628255103315,0.9787981169564384
19,0.0002,0.529623601253909,0.5303590630140423,0.5295263162768344,0.5333930700615298,0.5258575320018669,1.052282063496544,1.1556503213359033,1.0577666452300272,1.0433516832087661,0.768610933215568,0.9464262668274572,0.008827840267538349,1.0271720425283593,0.4806223681994847,0.4664519599505833,0.3899362087249756,0.4959217309951782,0.4683461700166975,0.943954314504351,0.7512361322130475,0.972892267363412,0.9214405587741307,0.7644027982439313,0.9482143010411944,0.008405834835554873,0.9788169945989337
20,0.0002,0.5288987092500883,0.5295921452805858,0.5281018920673014,0.533122957203109,0.5247009402664687,1.0521752181338802,1.1537597090633123,1.0578507964699833,1.0431132324952663,0.7689612766760977,0.9464280313243753,0.008561142256882502,1.0262641486642943,0.4799992399556296,0.46556038515908377,0.38790225982666016,0.49529724035944256,0.4677710235118866,0.9432729397501264,0.75020318371909,0.9722057070050921,0.920775830745697,0.7644467098372323,0.9482289297240121,0.00811976141163281,0.9789662701742989
21,0.0002,0.5273817332770074,0.527608923569796,0.5246297966385299,0.5311320868621822,0.5237230358095473,1.0511793004327765,1.1564932762450677,1.0566196159871282,1.0422280914900564,0.768741874230339,0.9463749556559456,0.008269844405328944,1.0258278407345447,0.4793852652822222,0.46471198967524935,0.38604587742260527,0.4946911803313664,0.46719067437308176,0.9425511956214905,0.7491972616740635,0.9714972632271903,0.9200501527105059,0.7644760012626648,0.9482142840112958,0.007896767130919866,0.9791706459862846
22,0.0002,0.5268533811399374,0.5266062694501696,0.5213660888586955,0.5308307450781368,0.5230588859245704,1.0506961626165054,1.1530507430474435,1.0563464147363941,1.0416340907071644,0.7686463303650899,0.946192703019331,0.008438432496945744,1.026205600047845,0.4787051337105887,0.46382408482687815,0.3842820184571402,0.4940019292490823,0.4665556720324925,0.9417984145028251,0.7481309005192348,0.9708531924656459,0.9191992368016925,0.7642271603856768,0.9480825662612915,0.007939439666058336,0.9795236502374921
23,0.0002,0.5257616934908832,0.5232108717857665,0.508000553715763,0.529880584235199,0.5222348462583178,1.050288251233757,1.1500736976145927,1.055577291679331,1.0416728553422,0.7684393023968515,0.9464386505367817,0.008374466176541332,1.0260405278308804,0.4781156948634556,0.46296703815460205,0.38225454092025757,0.4934408366680145,0.46598569410187857,0.9411361728395734,0.7473899807248797,0.9702603561537606,0.9184700846672058,0.7639490536281041,0.9480386291231427,0.0077708592372281214,0.9800178408622742
24,0.0002,0.5243004304424724,0.5212591254125719,0.5036353840740448,0.5287256108961811,0.5205641073982457,1.050687912214272,1.1530686526831202,1.056788243349346,1.0411748771595428,0.7681615133254642,0.9464616592163275,0.008057767980170617,1.0247225098139006,0.4775951164109366,0.46231273242405485,0.3809027373790741,0.4930407575198582,0.4653726177556174,0.9404965894562858,0.7465908101626805,0.9696741870471409,0.9177822044917515,0.764300354889461,0.9481557352202279,0.007454444122101579,0.9796942898205349
25,0.0002,0.5230594651479047,0.5188003100708118,0.496426384479885,0.527065167636789,0.5199414697197792,1.0500855178235997,1.152718840517743,1.055958183083223,1.0407916873259218,0.7681455871766796,0.9464651957049732,0.007933310940720974,1.0246224797743433,0.47697766763823374,0.46130611641066416,0.37823860560144695,0.49242235933031353,0.4648239868027823,0.939924248627254,0.7460671067237854,0.9691292643547058,0.9171815855162484,0.7638465932437352,0.947819105216435,0.007134206326944488,0.9809831040246146
26,0.0001,0.5220070299880928,0.5164070116527906,0.4881908408513406,0.5261321274641071,0.5190092378285404,1.050383302371565,1.154725857058925,1.0560078211108608,1.0412808120154202,0.7681172716250886,0.9463802572205076,0.0075668508209050895,1.0242639612135087,0.47667587229183744,0.4608444316046579,0.37708686930792673,0.492128244468144,0.4645431126867022,0.9396047847611564,0.7456043618065971,0.9688186645507812,0.9168575320925031,0.7637880444526672,0.9478776454925537,0.006924069486558437,0.9813890882900783
27,0.0001,0.5215287565605999,0.5156033045365498,0.4854936755417619,0.5261346230427124,0.5181241525679875,1.0501099451129912,1.1521784220910112,1.0559410888699667,1.0408762486252474,0.7678819447997063,0.9464935061099139,0.00727713064738402,1.0248426055496471,0.4763500690460205,0.4603630304336548,0.37593535440308706,0.49180891684123446,0.4642383030482701,0.9392859510013035,0.7451748251914978,0.9685252223696027,0.9165168404579163,0.7635246004377093,0.947877654007503,0.006787758320569992,0.981819042137691
28,0.0001,0.5207381673716109,0.5139909339993307,0.48091143477432674,0.5248373968177915,0.517966474961797,1.0499893670074372,1.1547776490240822,1.0558262357696353,1.040659646568463,0.7675616815485184,0.9465111936676264,0.007291041437236927,1.0246847063158244,0.4760056904384068,0.4598142164094107,0.3745345558438982,0.49144576702799114,0.4639480241707393,0.9389625872884478,0.744733316557748,0.9682515263557434,0.9161479302815029,0.7632172192846026,0.9476873619215829,0.006705194312546935,0.9825735007013593
29,0.0001,0.5207406869464737,0.5140773303690178,0.48073991060385624,0.5254245350892262,0.5173902321170616,1.0499637644804303,1.1486943962119813,1.0564883150284958,1.0401481411229323,0.7673493578056998,0.9462971084515468,0.007089785557025134,1.025813249916369,0.4757140151091984,0.45931948508535114,0.3731638618877956,0.49116418617112295,0.46368207250322613,0.9386870690754482,0.7443857278142657,0.968030069555555,0.915820700781686,0.7630415729113987,0.9475556356566293,0.00661032327583858,0.9833883217402867
30,0.0001,0.5200626119625484,0.5140222823754942,0.48421072749208904,0.5239202471855069,0.5174000168322744,1.0495722683712527,1.1586780665825331,1.0557365709552877,1.0397712275329565,0.7666185924444595,0.94619270125017,0.006766123760238298,1.026346782961216,0.47540999736104694,0.45887294837406706,0.372089935200555,0.4908790077481951,0.46338481988225666,0.9383929371833801,0.7438931550298419,0.9677538190569196,0.9155148352895465,0.7628805722509112,0.9475117070334298,0.006406531403107303,0.9835978405816215
31,0.0001,0.5191663694072914,0.5129018319952636,0.48158384307101165,0.5235471573959346,0.5160382568868379,1.0497248625665243,1.1525792240839163,1.0563358821807136,1.0396852531564345,0.7665389768188218,0.9461803212078339,0.006768742083188365,1.0250892991384042,0.47511529070990427,0.45840695074626375,0.3708879351615906,0.49058936323438374,0.463115577186857,0.9380781480244228,0.7433662669999259,0.9674659541675023,0.9151807768004281,0.762748828956059,0.9474678124700274,0.006254392343440226,0.9841313702719552
