epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_common_reconstruction_loss,val_common_reconstruction_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,1.016178505534028,0.9350094199180603,1.0161696108705904,0.9349903464317322,1.0017443167556814,0.8689031600952148,0.008899231285192353,0.019060464575886726,1.046512378266297,1.0740013122558594,1.0001236790910772,0.8769636750221252,1.0018726848780461,0.8540058732032776
2,1.0009802199583238,0.929515540599823,1.000924705862502,0.9294142723083496,0.9932915242241263,0.8650043606758118,0.055528486354138276,0.10129145532846451,1.0169806715545304,1.0648969411849976,0.9921707295695378,0.873966634273529,0.9936226330964738,0.8493790030479431
3,0.9957901473041372,0.9291521310806274,0.9956231433416626,0.9288817644119263,0.9908867186561439,0.8641221523284912,0.1670045776353268,0.2703794538974762,1.0055858804048152,1.0651001930236816,0.9901987190441452,0.8726571798324585,0.9910847368192633,0.8488878011703491
4,0.9933897120640415,0.9309041500091553,0.9930051799810758,0.9304084181785583,0.9900929705116329,0.8639844655990601,0.38454376274193197,0.4957294166088104,0.9991307561848937,1.0701274871826172,0.9894591221916765,0.8723269104957581,0.9904255724828178,0.8487706780433655
5,0.9921724240515409,0.9286904335021973,0.9916065346707494,0.9280151128768921,0.9898112885051215,0.86371248960495,0.5658911671411803,0.6753395199775696,0.9953827105332057,1.0632721185684204,0.989162740655697,0.8723185062408447,0.9902741369155171,0.8484545350074768
6,0.9905037515555152,0.9259730577468872,0.9898272441564947,0.9253302216529846,0.9894927745565362,0.8636562824249268,0.676500803535436,0.6428235173225403,0.9905306693411947,1.0550580024719238,0.9889394374466419,0.872543215751648,0.9900115414695804,0.8483892679214478
7,0.9880949230965621,0.9266738891601562,0.9873884299877189,0.9258257746696472,0.9891148741489852,0.8636132478713989,0.7065049209527118,0.8480866551399231,0.983756845051095,1.0566866397857666,0.9886020269366083,0.8723077178001404,0.9898063520076774,0.8484829664230347
8,0.9853943709635158,0.9179860949516296,0.9845219195336476,0.9171414375305176,0.9887594929131197,0.863743007183075,0.872455646735216,0.8446570038795471,0.9756083448694784,1.0294620990753174,0.9883332037746757,0.8727560639381409,0.9896241321078532,0.8492058515548706
9,0.9833666029525261,0.9169756174087524,0.9824103167695339,0.916038453578949,0.9885276698191231,0.8635011315345764,0.9562928462843779,0.9371770024299622,0.9695427278561628,1.026548147201538,0.9882779662265093,0.8726049065589905,0.9894101798683529,0.8489622473716736
10,0.9815522802184282,0.9147419929504395,0.9805317773134933,0.9138069152832031,0.9883595401292249,0.8629860877990723,1.0205020554568789,0.9351057410240173,0.9640664176905125,1.0207056999206543,0.9881146143534663,0.8723956346511841,0.9894142093213029,0.8483192920684814
