epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_common_reconstruction_loss,val_common_reconstruction_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,1.0654036494382464,1.0249675512313843,1.065396282073068,1.02495539188385,1.0385661504462556,0.9300577044487,0.007366734204419017,0.012215889990329742,1.1218319665617045,1.2245676517486572,1.035820048768662,0.9467249512672424,1.0385367467942943,0.9035735130310059
2,1.0369909736007967,0.9986931085586548,1.0369713595784569,0.9986597299575806,1.0195115430918718,0.9155294299125671,0.019614500448490765,0.03336416557431221,1.0736970892949191,1.1735198497772217,1.0177156837791317,0.9403443932533264,1.019501218351693,0.882114827632904
3,1.0195080276486044,0.9693537354469299,1.0194628655634195,0.9692867994308472,1.0073996790089388,0.9050113558769226,0.045156621133608,0.06695549935102463,1.0448370514617307,1.1044868230819702,1.0059432702580937,0.9246402382850647,1.0076081992903692,0.8787333369255066
4,1.0072497480085416,0.9554656744003296,1.0071498414810027,0.9552894830703735,0.9996634690358676,0.8938049077987671,0.09990721286674416,0.17618270218372345,1.022896991015184,1.084619164466858,0.9984626390237724,0.9150516986846924,1.0000898073456028,0.8661976456642151
5,0.9981123053268999,0.951806366443634,0.9978160534887639,0.9513490796089172,0.9940607018527028,0.8919398188591003,0.2962476522848167,0.4573008120059967,1.0057151025224726,1.0763132572174072,0.9930132639794926,0.9127934575080872,0.994719689599683,0.8649405241012573
6,0.9950104208119148,0.9600990414619446,0.9945262283450985,0.9595291018486023,0.9914400072425315,0.8919470310211182,0.48419769333728097,0.5699332356452942,1.0010177795765423,1.1016844511032104,0.990547792699535,0.9101016521453857,0.9920130017132283,0.8668010830879211
7,0.9932011675091168,0.9547282457351685,0.9925742486183321,0.9539309144020081,0.9902057028047857,0.8895429968833923,0.6269180874657742,0.7973100543022156,0.9975562356114136,1.0893675088882446,0.9893012813912933,0.9103694558143616,0.990865127200373,0.8620556592941284
8,0.9925215764734949,0.9503344893455505,0.9917438533102165,0.9494441747665405,0.9895107196043476,0.889025092124939,0.7777282131959052,0.8902885317802429,0.9964410370530532,1.076532006263733,0.9886104365315459,0.9098170399665833,0.9901800091840324,0.8619831800460815
9,0.9910407176110195,0.9461796879768372,0.9902549874315371,0.9453397393226624,0.989133349285817,0.8885937333106995,0.7857393501832723,0.8399672508239746,0.9926141987759204,1.0647019147872925,0.9882878760371187,0.9102963209152222,0.9898627942441337,0.8610208630561829
10,0.9901550170795554,0.9521660804748535,0.9893722006704955,0.9512920379638672,0.9888734488963478,0.8897205591201782,0.7828136725210711,0.8740701675415039,0.9904212440260844,1.0808041095733643,0.9879568320912145,0.9104859232902527,0.9897384484809911,0.8625858426094055
11,0.9894577936436926,0.9523419141769409,0.988632922377508,0.9514088034629822,0.9886176829040678,0.8891412615776062,0.8248663393696601,0.9331021308898926,0.988664884131215,1.0823851823806763,0.9877483079416361,0.9100003242492676,0.9894854835553658,0.8618407249450684
12,0.9890728376607979,0.9448692798614502,0.9882013382813221,0.9439224004745483,0.9884245824673182,0.8876948356628418,0.8714963296672437,0.9468773007392883,0.9877317356149004,1.0621942281723022,0.9875607100710606,0.9085448980331421,0.9893115112864916,0.8610280156135559
13,0.9887084945113258,0.9479416012763977,0.9878230534471945,0.9469482898712158,0.988196309839579,0.8886055946350098,0.8854415141425954,0.9932891726493835,0.9870378005318736,1.0696688890457153,0.9872473800830383,0.9105330109596252,0.989183884756102,0.8606429696083069
14,0.9881821864022015,0.9488019347190857,0.9872633339330912,0.9477768540382385,0.9879585424908294,0.8878195285797119,0.9188599733677385,1.0250763893127441,0.985800911040935,1.0738937854766846,0.9869950099982042,0.9085628390312195,0.9889940018649851,0.8608737587928772
15,0.9878512254456553,0.9440588355064392,0.9869080927871321,0.9430545568466187,0.9878174681177232,0.8882879018783569,0.9431327151639322,1.0042577981948853,0.9849952012740054,1.0582534074783325,0.9868135527372862,0.909964382648468,0.988915438773609,0.8609458804130554
16,0.9873992594243904,0.9449868202209473,0.9864499502125743,0.943930983543396,0.9876323640472117,0.8885170817375183,0.9493011315312005,1.0558432340621948,0.9839627549108754,1.0604913234710693,0.9865959059373266,0.9089869260787964,0.9887911059461563,0.8623146414756775
17,0.986898378485926,0.940880298614502,0.9859305156518073,0.939812183380127,0.987375849769229,0.8881919384002686,0.9678669530432082,1.0680876970291138,0.9828901817363573,1.0483925342559814,0.986284323347504,0.9100328683853149,0.9886169513468496,0.8610109686851501
18,0.9863385427264387,0.9465789198875427,0.985355501756656,0.9454557299613953,0.987047932743775,0.8880462050437927,0.9830318018699867,1.1231967210769653,0.9817954663279888,1.0662137269973755,0.9857840602326584,0.9087086319923401,0.9884868965990876,0.8614448308944702
19,0.9856296890253162,0.9447078108787537,0.984575405484556,0.9435778856277466,0.9866450727111521,0.888002872467041,1.0542776610747802,1.1298996210098267,0.9802219190278035,1.0604768991470337,0.9851482035588274,0.9085125923156738,0.9883560087928981,0.8617439866065979
20,0.9846883971531382,0.9431331753730774,0.9836273438509536,0.9419840574264526,0.9860550336982448,0.8886147141456604,1.0610506492880794,1.1491307020187378,0.9785207358031548,1.054243564605713,0.9842196992817078,0.9107277989387512,0.9881415111426809,0.8609808087348938
21,0.9835515071508807,0.9412177801132202,0.9824415606081963,0.9399598240852356,0.9854582820921269,0.8885481953620911,1.1099464032301358,1.2579437494277954,0.9760959640214376,1.0481016635894775,0.983340973699339,0.9097468256950378,0.9878876474001114,0.8620309829711914
22,0.982129072821497,0.9374878406524658,0.9809561776200578,0.9361734390258789,0.9846217371068119,0.8905017971992493,1.172888943830523,1.3144303560256958,0.9732457668631578,1.0322412252426147,0.982038679803116,0.9142960906028748,0.9875839860239363,0.8619828820228577
23,0.980581386225966,0.9395840167999268,0.9793583124536931,0.9381815791130066,0.9835276556477183,0.8890239000320435,1.2230688647986765,1.4024654626846313,0.9705882625292486,1.0415821075439453,0.9802421920921448,0.9119039177894592,0.9872444053264896,0.8610585927963257
24,0.9790882023888904,0.9359512329101562,0.9777816538061214,0.934478759765625,0.9825308624320627,0.8871557116508484,1.3065477821629006,1.4724963903427124,0.9677919056462779,1.0340200662612915,0.9786007643951629,0.9094651937484741,0.9869522426483052,0.8599509000778198
25,0.97786177980513,0.9346895217895508,0.9765042017343122,0.9331580400466919,0.9815821681553133,0.8864452838897705,1.3575805384953012,1.531478762626648,0.9658229149096232,1.0314158201217651,0.9770998795525816,0.9075461626052856,0.9865897058737313,0.8605119585990906
26,0.9767447511355082,0.9332658052444458,0.9753313507905149,0.9316907525062561,0.9805603243357212,0.8852728009223938,1.4133971783866672,1.5750564336776733,0.9643322961068184,1.0293283462524414,0.9755660108609688,0.9064950942993164,0.9860956118521789,0.8592486381530762
27,0.9761535082243186,0.9335640668869019,0.9746974655409377,0.9319515228271484,0.979921846840887,0.885077714920044,1.4560371263590837,1.6125625371932983,0.9637080682665298,1.0305479764938354,0.9746339146567456,0.9057176113128662,0.9857502588731449,0.8595888614654541
28,0.9756214548855254,0.9337903261184692,0.9741494066344502,0.9321824312210083,0.9794501644671842,0.8848444819450378,1.472044673339757,1.6078972816467285,0.9629994511001481,1.0317552089691162,0.9739911311596092,0.9051915407180786,0.985457522880162,0.8596004247665405
29,0.9753657607553983,0.9332275390625,0.9738997415907514,0.931597113609314,0.9791294099708875,0.8839794397354126,1.4660131905182374,1.6304179430007935,0.9628993530992812,1.031758427619934,0.9736105773803608,0.9044237732887268,0.9851892262734897,0.8586090207099915
30,0.9750894805172351,0.9342808723449707,0.9736076945551226,0.932651937007904,0.978883071685209,0.8838789463043213,1.4817823192212234,1.6289491653442383,0.9625110501636195,1.0352433919906616,0.9733107420044813,0.9033172130584717,0.9850011819332298,0.8593950867652893
31,0.9747988977263459,0.9340583682060242,0.9733153584884583,0.9324266910552979,0.9786064290719046,0.8840841054916382,1.483553451071095,1.631659984588623,0.9621858327789644,1.034112811088562,0.9729784552025182,0.9041905999183655,0.9847817118038269,0.8589767217636108
32,0.9746493961154987,0.9326873421669006,0.9731660408658214,0.9310612082481384,0.9783698383685762,0.8840925693511963,1.4833564559367454,1.6261072158813477,0.9622200132672213,1.0298571586608887,0.9726496512910962,0.9041692018508911,0.9846283610842673,0.8591570854187012
33,0.9744777945190153,0.9328383207321167,0.9729870609025437,0.9312092065811157,0.9782402478236967,0.8842736482620239,1.4907349606782034,1.6291251182556152,0.9619371541381334,1.0299357175827026,0.9725154394144958,0.9048773050308228,0.9845085023477316,0.8588145971298218
34,0.9742807358365193,0.9327083230018616,0.9727815813622392,0.9310804605484009,0.9780449492490296,0.8837816119194031,1.499151548905258,1.6278473138809204,0.9617102344579652,1.0305711030960083,0.9722988112184804,0.903704047203064,0.9843356014553927,0.8589662313461304
35,0.9740935731828338,0.9332714080810547,0.9725887241918127,0.9316362142562866,0.9778369682226008,0.8840119242668152,1.5048397396166415,1.6351879835128784,0.9615491870782871,1.0318114757537842,0.9720357290763068,0.9042068719863892,0.9841811471079855,0.8588902354240417
36,0.9740266087082333,0.9330891370773315,0.9725109462842527,0.9314190745353699,0.9777338294303723,0.883584201335907,1.5156567551845546,1.6700876951217651,0.9615248287221424,1.0320371389389038,0.9719019305891896,0.9032824039459229,0.9841060293308552,0.8589375019073486
37,0.9738753312657867,0.932130753993988,0.9723478200010645,0.9304825663566589,0.9775510009109748,0.8835839629173279,1.5275161435118818,1.6481612920761108,0.961403057939937,1.029131293296814,0.9716856883539713,0.9037964940071106,0.9839545944999956,0.8585198521614075
38,0.97370080763511,0.932786226272583,0.972178903502148,0.931122899055481,0.9774244591198137,0.8839238882064819,1.5219134264136989,1.6633015871047974,0.9611450492506834,1.0304038524627686,0.9715352530877298,0.9044191241264343,0.983856306264936,0.85854572057724
39,0.9734774680264229,0.9331849813461304,0.9719467594108148,0.9315139055252075,0.9772723886567833,0.8836615681648254,1.5307068986526984,1.671099305152893,0.9607445087002844,1.0321686267852783,0.9713116653147399,0.9025858044624329,0.9837840297681292,0.859787106513977
40,0.9733414088328378,0.9337173700332642,0.971795242746018,0.9320255517959595,0.9771100564491282,0.884110689163208,1.546164833941743,1.6918288469314575,0.9606157453864926,1.0328119993209839,0.9711676883235342,0.9046629071235657,0.9836022401227762,0.8586016297340393
41,0.9731357170969838,0.9317443370819092,0.9715855352696717,0.9300598502159119,0.976942579554346,0.8836143016815186,1.5501794560368534,1.6844667196273804,0.9603170717611526,1.0277554988861084,0.9709163780610269,0.9037453532218933,0.9835230043755269,0.8586786389350891
42,0.9729550275127444,0.9320427179336548,0.9714050877712168,0.9303311109542847,0.9767443398810418,0.883164644241333,1.5499459905459616,1.7116223573684692,0.960174081750525,1.0295432806015015,0.9706976177619069,0.9028326272964478,0.9833434314804141,0.8586172461509705
43,0.972626667760165,0.9331146478652954,0.9710483808734475,0.931377649307251,0.9764445238207846,0.8841214179992676,1.5782815621364383,1.7370017766952515,0.9596978099949994,1.0307785272598267,0.9703051765860258,0.9042841196060181,0.9831420771441679,0.8590701222419739
44,0.972354464776095,0.9301610589027405,0.9707713668425777,0.9284316301345825,0.9762756655450315,0.8830867409706116,1.583094748926223,1.7294062376022339,0.9591932485136763,1.023812174797058,0.9700815001721629,0.9027950763702393,0.9830392581020987,0.8586875200271606
45,0.9720058184708918,0.9318940043449402,0.9704041115302252,0.9301362037658691,0.9759606605484372,0.8836660385131836,1.6017185439050725,1.7578130960464478,0.9587161127545388,1.0278838872909546,0.9697235294449345,0.9035579562187195,0.9827726231413052,0.8589667677879333
46,0.9716090290193763,0.9325402975082397,0.9699871537557796,0.9307427406311035,0.9755994035280359,0.8842176198959351,1.621875880792379,1.797568917274475,0.9581819808890033,1.0286060571670532,0.9692769655938195,0.9050807356834412,0.982502421295899,0.8585414290428162
47,0.971123136853147,0.9318022727966309,0.969468407976542,0.9299794435501099,0.9751297370120537,0.8829966187477112,1.6547293846385167,1.8228029012680054,0.9575599979560585,1.0288053750991821,0.9686531137425438,0.9027664661407471,0.9821920316027429,0.8583663702011108
48,0.9706036878998552,0.9325408339500427,0.9689104148621204,0.9306807518005371,0.9746854392175076,0.8833315372467041,1.6932718959781021,1.8601011037826538,0.9567628201431632,1.0302773714065552,0.9680560962389252,0.9035369753837585,0.981912256970066,0.8582278490066528
49,0.9700710989230301,0.9312056303024292,0.968349841215718,0.9293199777603149,0.9743406803006117,0.8837234377861023,1.721261442837914,1.8856801986694336,0.955748358282217,1.0252299308776855,0.9676546809093589,0.9042615294456482,0.9816464245997548,0.8584685325622559
50,0.9695449230593566,0.9312480092048645,0.9677863694975459,0.9293345212936401,0.9739887990933453,0.8838798403739929,1.7585615344656402,1.9135082960128784,0.9547398654258156,1.0249460935592651,0.9672080463263941,0.904346764087677,0.9814111242754471,0.8587107062339783
