epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_common_reconstruction_loss,val_common_reconstruction_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,1.0573405783939,0.9924806952476501,1.0573341724142162,0.9924724102020264,1.0284484948380508,0.9138346910476685,0.006407604921331297,0.008290964178740978,1.1180935407106856,1.1578826904296875,1.026330664647163,0.9354134202003479,1.0275781783332214,0.8841211199760437
2,1.0264684034710034,0.9545977711677551,1.02645356907304,0.9545770287513733,1.007944041347383,0.8978544473648071,0.014831716822694989,0.020746203139424324,1.0653873121894164,1.0738900899887085,1.0066497579085087,0.9190616011619568,1.00732355945682,0.870779275894165
3,1.0114827199771943,0.9633172154426575,1.011441865803268,0.9632503390312195,0.9986576133019504,0.8943077325820923,0.040851778396689034,0.06686370074748993,1.0383327800264048,1.1082673072814941,0.9974266632769714,0.9147446155548096,0.9985660351483168,0.86673903465271
4,1.001567151744407,0.9531238675117493,1.001408906762629,0.9528704285621643,0.9938687291318136,0.889347493648529,0.15822727475244688,0.25343093276023865,1.0172692006316508,1.0864874124526978,0.9927452756692425,0.9086976051330566,0.9942121524826867,0.8634260892868042
5,0.9959397810298182,0.9470943808555603,0.9955167710605273,0.9465516805648804,0.9911932063615126,0.8864890336990356,0.42300643262308557,0.5427162647247314,1.0046110044689154,1.072890281677246,0.990318093127055,0.9078852534294128,0.9916210800497229,0.8588793277740479
6,0.9913978545765207,0.9475895762443542,0.9906138992741598,0.9466643333435059,0.9897101026921648,0.8869390487670898,0.7839602490693167,0.9252218008041382,0.9925148609414967,1.0722930431365967,0.9890508085828364,0.9074459075927734,0.9902759461879127,0.8602539300918579
7,0.9882448810693135,0.9394646286964417,0.9872664134812867,0.9384912848472595,0.9889169460703339,0.8857020139694214,0.9784703551090271,0.973336398601532,0.9837945245058789,1.0495307445526123,0.9883342735937161,0.9068229794502258,0.9896703790221795,0.8591199517250061
8,0.9866022516593017,0.9383334517478943,0.985518959670744,0.9372340440750122,0.9885876997583183,0.8860889673233032,1.083292197940021,1.0994083881378174,0.9790638822872227,1.044814944267273,0.9879899673506122,0.9069287776947021,0.9895028935873302,0.8599583506584167
9,0.9850579127951911,0.9381718635559082,0.9839125433100762,0.9370168447494507,0.988338605492516,0.8859266042709351,1.1453718137399487,1.1550111770629883,0.974602522550632,1.0444824695587158,0.9878365250011562,0.90732741355896,0.9892985148616747,0.8592406511306763
10,0.983410837576955,0.9368438124656677,0.9822557993795216,0.9356932044029236,0.9881547172010271,0.88615882396698,1.1550453366783164,1.1506356000900269,0.9698476796405405,1.0398863554000854,0.9876530749155809,0.9071114659309387,0.9892665906591451,0.8600817322731018
11,0.9826186359355684,0.9362716674804688,0.9814736753438427,0.9351853728294373,0.987960778380867,0.8861438632011414,1.1449603578283774,1.086300015449524,0.9678283173024177,1.0383416414260864,0.9874450900461219,0.9072169661521912,0.9891475284094555,0.859997570514679
12,0.9820579242163754,0.9353919625282288,0.9808813947893826,0.9342494010925293,0.9877551154551806,0.8860288858413696,1.176529218414088,1.1425371170043945,0.966422701756059,1.035678505897522,0.9872810033821527,0.9077188968658447,0.9889403827774138,0.8593507409095764
13,0.9819263855063659,0.9347221851348877,0.9807182406002692,0.9335927963256836,0.9874462356207695,0.8853528499603271,1.2081434410230247,1.1293667554855347,0.9665660974198738,1.0350629091262817,0.9868237307139002,0.9064865708351135,0.988764798696464,0.8592288494110107
14,0.9811430840968483,0.9359214305877686,0.9799588887037429,0.9348146915435791,0.987240117785803,0.8864806294441223,1.184202404751639,1.1067681312561035,0.9646429781465655,1.0364830493927002,0.98653206810688,0.9078516960144043,0.988701474927821,0.8601093888282776
15,0.9808426104765424,0.9347046613693237,0.9796378727055681,0.9335297346115112,0.9868980411030399,0.8852123022079468,1.2047404854598047,1.1749018430709839,0.9643664370847059,1.0351629257202148,0.9860844178587588,0.9066295623779297,0.9884626827961375,0.8587965369224548
16,0.9806968542377104,0.9341883659362793,0.9794430762868465,0.9329984188079834,0.9864311375248246,0.8859197497367859,1.2537739689823348,1.189967155456543,0.9647439136517183,1.032025933265686,0.985228143258784,0.9075933694839478,0.9883570433466735,0.8593758344650269
17,0.9802440784171418,0.9346785545349121,0.9789773564875202,0.9335026144981384,0.9856811693033185,0.8859517574310303,1.2667198688532801,1.1759655475616455,0.9648761446848731,1.033523440361023,0.9840364924373377,0.9077392816543579,0.988019354927153,0.8592451214790344
18,0.9790946735996161,0.9348772764205933,0.9777745159175695,0.9336051940917969,0.984579481156225,0.8849301934242249,1.3201570285306015,1.2721067667007446,0.9634606409213536,1.035990595817566,0.9821669890616345,0.9057173728942871,0.9876958920490475,0.859107494354248
19,0.9782779822608765,0.9352295398712158,0.9769327175350969,0.9339913129806519,0.9834721321000663,0.8856196999549866,1.3452698686079692,1.2382367849349976,0.9631773148515382,1.0357383489608765,0.9803876465400764,0.9070714712142944,0.9872330910437126,0.8591640591621399
20,0.9779711265981926,0.9328656196594238,0.9766107690620663,0.9316527843475342,0.9828154378132231,0.8839936852455139,1.3603499489799111,1.2128552198410034,0.9635593883608445,1.031901240348816,0.979277564863389,0.9040148258209229,0.9869952443979282,0.8590421676635742
