epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_common_reconstruction_loss,val_common_reconstruction_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,0.995675118293635,0.9317961931228638,0.9956584543461995,0.9317749738693237,0.9927333337351916,0.8657698631286621,0.016658924370879825,0.021229011937975883,1.0018111835727104,1.0706130266189575,0.9920619822622241,0.8742443323135376,0.9931020803308368,0.8504675030708313
2,0.9932929528465462,0.9286913275718689,0.9932579873401588,0.9286547899246216,0.9896825164730495,0.8639649748802185,0.034969818157713245,0.03652096912264824,1.0007787064973068,1.0647263526916504,0.9887027423813305,0.872722864151001,0.9902924263944618,0.8485150337219238
3,0.9915950771567223,0.9284986853599548,0.9914654086688044,0.9283760786056519,0.9875856907393556,0.8631673455238342,0.1296668875654903,0.12262839078903198,0.999626101405547,1.0655391216278076,0.9854179099761415,0.8713468909263611,0.9893521541749765,0.8482420444488525
4,0.9869144766702564,0.91731858253479,0.9866012386026931,0.9170849323272705,0.9858407164932391,0.8640258312225342,0.3132472701923762,0.23365898430347443,0.9882008880749655,1.0286920070648193,0.983163705510433,0.8743960857391357,0.9884390261294546,0.8481665849685669
5,0.9805114220538867,0.9120444655418396,0.9800167712099459,0.911588191986084,0.9849088398787854,0.862717866897583,0.49465359430496053,0.4562588632106781,0.969726435635068,1.014384388923645,0.9820586626881654,0.8725206851959229,0.9882651262227647,0.8478594422340393
6,0.977785828612664,0.9104104042053223,0.9770996667028369,0.9097275137901306,0.9838389441607096,0.8622508645057678,0.6861573475117083,0.6829028725624084,0.9629238395515932,1.0095921754837036,0.9804580137071458,0.8722071051597595,0.9879170817270987,0.8473830819129944
7,0.9758141527979248,0.9098494052886963,0.9749843728253998,0.9090912342071533,0.9828475385630896,0.8608254194259644,0.8297830067444484,0.7581875324249268,0.9584444659863839,1.010615587234497,0.9789646428460573,0.8698852062225342,0.987543896996448,0.8467727303504944
8,0.9741843565987786,0.9096978902816772,0.9732363830515501,0.9087955355644226,0.9808808024273603,0.859642505645752,0.9479726028004918,0.9023646712303162,0.9571566915790471,1.0121861696243286,0.9757968344919079,0.8679903149604797,0.986755543544553,0.8462099432945251
9,0.9729587624627815,0.9087190628051758,0.9718468143504495,0.9076863527297974,0.9795236672531873,0.859057605266571,1.1119569763727641,1.032739520072937,0.9556988749631352,1.0099741220474243,0.9736764034795403,0.8666177988052368,0.9861650954593312,0.8464670181274414
10,0.9722880987051231,0.9051558971405029,0.9710921664552156,0.9040558338165283,0.9792067597964289,0.8593007326126099,1.1959230383800605,1.100082516670227,0.9540234218546507,0.9981957077980042,0.9733481235162132,0.8678292632102966,0.9859048714729226,0.8461424708366394
11,0.9715416960362299,0.9034284353256226,0.9702848222874123,0.9022624492645264,0.9790182627669168,0.8590412139892578,1.256876026619664,1.165972113609314,0.9519143324280104,0.9931761026382446,0.9731056167743324,0.8676422834396362,0.9858344294211584,0.8459689617156982
12,0.9706634559961436,0.8962352871894836,0.9693710491297343,0.8950017690658569,0.9790680349817665,0.8596265912055969,1.2924073159048417,1.2335457801818848,0.9489738252184806,0.9694116115570068,0.9732625965181244,0.8688765168190002,0.9858766255327023,0.8467170596122742
13,0.9682467298969017,0.8871192336082458,0.9669200085519849,0.8858411312103271,0.9799501993339991,0.860572338104248,1.326725755660508,1.2781020402908325,0.939511607645749,0.9389927387237549,0.9748934323435728,0.8712562918663025,0.9863548789847583,0.8472744822502136
14,0.9654448572251079,0.8864925503730774,0.9640891894983987,0.8851486444473267,0.9810962813212735,0.8603410720825195,1.3556747097487842,1.343894600868225,0.928315587994255,0.9373301267623901,0.9769740445699365,0.8692169785499573,0.9869778739898974,0.8488987684249878
15,0.9634281740872636,0.8851955533027649,0.9620649054012664,0.8838316202163696,0.9814872121293908,0.8612368702888489,1.3632709016593125,1.363945484161377,0.9212110402486641,0.9313583374023438,0.9778070552235747,0.8708151578903198,0.9871765602818124,0.8493212461471558
16,0.9611713951383659,0.8842321038246155,0.9597662421342629,0.8827818036079407,0.9809899748713896,0.8603366017341614,1.4051562605349595,1.4503148794174194,0.915123193784989,0.9299939870834351,0.977499158358554,0.8691244125366211,0.9866763043642243,0.8492268919944763
17,0.9598176088603563,0.8821366429328918,0.9583722081057124,0.8806490302085876,0.9803031991182316,0.8609331250190735,1.4453868808300918,1.4875917434692383,0.9122413687153197,0.9221205115318298,0.976837873757134,0.8701731562614441,0.9860373039957481,0.8496533632278442
18,0.9594379650045177,0.8885560035705566,0.9579831371215903,0.8870914578437805,0.9799576768584805,0.8608243465423584,1.4548278290396237,1.4645329713821411,0.9117607492720514,0.9423425197601318,0.9764525945530622,0.869353711605072,0.9857359691099687,0.8495780229568481
19,0.9589526940624946,0.8779211640357971,0.95745916079242,0.8764349818229675,0.9796965662094829,0.8606188297271729,1.4935329964600372,1.4861879348754883,0.9106838517232773,0.9097033143043518,0.9763719251098187,0.869785487651825,0.9853216094509376,0.849816083908081
20,0.9562588038297372,0.8858943581581116,0.954744894421031,0.8843271732330322,0.9787467535184362,0.8611403107643127,1.5139132285734531,1.5671924352645874,0.9042581303901132,0.9330994486808777,0.9753504847366676,0.8701316714286804,0.9846259790524728,0.849750280380249
21,0.9544758690805412,0.8739299774169922,0.9529542451207095,0.8723495006561279,0.9783903649690452,0.860424280166626,1.521613064361076,1.5804532766342163,0.8994505788705267,0.8974336981773376,0.9750137627373346,0.869823157787323,0.9843982999975031,0.8497915863990784
22,0.9592937143073667,0.8863757848739624,0.9577486388776778,0.8847588896751404,0.9790242157248878,0.8620942831039429,1.5450694509304197,1.6168912649154663,0.9129964386651276,0.9324325919151306,0.9752750478256137,0.8716839551925659,0.9849743315137556,0.8501600623130798
23,0.9563664397266728,0.8818922638893127,0.9548011389347392,0.880318820476532,0.9782850548960548,0.861845076084137,1.5653010804619363,1.573458194732666,0.9054038454533816,0.9191771745681763,0.9747013171281886,0.8720998764038086,0.984298146894517,0.8496792316436768
24,0.9532210906412921,0.876091718673706,0.9516662165361012,0.8744784593582153,0.9774730630076061,0.8616243004798889,1.5548673419777406,1.6132797002792358,0.8973827646412981,0.9015166759490967,0.9738945293863979,0.8716354966163635,0.9837212713685406,0.8502832055091858
25,0.9528758658579333,0.8774721026420593,0.951278412809364,0.875791609287262,0.9769376923980267,0.8621590733528137,1.597441241182418,1.6805000305175781,0.897305347653008,0.904466986656189,0.9731504005427356,0.8729451298713684,0.9833793867320394,0.8499626517295837
26,0.9499744799755532,0.8724656701087952,0.948338762484957,0.8707869648933411,0.9763424987590144,0.8621357083320618,1.635720139150325,1.678689956665039,0.8894342610098304,0.8889843821525574,0.9726157661176305,0.8727249503135681,0.9829661928682749,0.8506515026092529
27,0.9474607954132647,0.8675795793533325,0.9458169728343541,0.8658671975135803,0.975649325225232,0.8612432479858398,1.6438174540048047,1.712355613708496,0.8830660721776483,0.8755930662155151,0.9720112688845649,0.8724735379219055,0.9823734932287819,0.8495347499847412
28,0.9513311172844073,0.8745278120040894,0.9496515589619399,0.8727871775627136,0.9755554635689794,0.8612678647041321,1.6795536321436395,1.7406212091445923,0.8951639094583386,0.8970173001289368,0.9714803855254115,0.8721372485160828,0.982310272237477,0.8492068648338318
29,0.9501059614587963,0.8659977912902832,0.9484001950883587,0.8642301559448242,0.9753236969477739,0.8607978224754333,1.7057736938053414,1.767607569694519,0.8917678500633621,0.8714498281478882,0.9711216150272678,0.8713658452033997,0.9823110145365227,0.8498746156692505
