epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_common_reconstruction_loss,val_common_reconstruction_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,1.0234890697497543,0.9477124810218811,1.0234682438669849,0.9476938843727112,1.0288081261592672,0.890477180480957,0.02082821508998469,0.01861886866390705,1.0122359119125761,1.06804621219635,1.0288614994093614,0.9039828181266785,1.0293072106144248,0.8710525631904602
2,1.0086707577693452,0.9419939517974854,1.0086502581959074,0.9419723749160767,1.0119844432469702,0.8835344314575195,0.02050900635456323,0.021549955010414124,1.0016368035478727,1.064893364906311,1.0119261744123782,0.894012451171875,1.0123876693648433,0.8670111894607544
3,1.0020668942099118,0.9369419813156128,1.0020418362979395,0.9369077682495117,1.0025346879664812,0.8744564056396484,0.025065267523805036,0.03421705961227417,1.0010049587194874,1.0682708024978638,1.0020701852910612,0.88639897108078,1.0030502433375184,0.8560534715652466
4,0.9978033618891209,0.9315309524536133,0.9977556014677402,0.9314279556274414,0.9964822506884717,0.8682419657707214,0.04776186277908122,0.10296878218650818,1.0004338903960037,1.0643362998962402,0.9957313885084285,0.8756803870201111,0.9971014166792996,0.8542670607566833
5,0.9944554762207934,0.9282684922218323,0.9942896658425733,0.9279791712760925,0.9923251764887666,0.8655170798301697,0.16581691166477663,0.28930920362472534,0.9984217580901871,1.059364914894104,0.9915584929293647,0.874779999256134,0.9928886461894247,0.8497926592826843
6,0.9918343161820768,0.9229940176010132,0.9915217613557461,0.9226160049438477,0.9903143035858447,0.8647800087928772,0.31255357015918356,0.37800756096839905,0.9940614610835847,1.0442708730697632,0.9895900161789297,0.8748108148574829,0.9909136988303381,0.8487662076950073
7,0.9879556601001781,0.915658175945282,0.9875842677840996,0.9152100086212158,0.989328370678912,0.8630369901657104,0.3713894908481881,0.44813764095306396,0.9839155044627249,1.024953007698059,0.9886664210805504,0.873062252998352,0.9901707600910928,0.847614586353302
8,0.9826925062854853,0.9204235672950745,0.9821952493912584,0.9197999238967896,0.9884450519651646,0.8630892634391785,0.49725618294818485,0.6236360669136047,0.9690490720468924,1.0390877723693848,0.987972865410901,0.8720691800117493,0.989563759164675,0.8482428789138794
9,0.9797673130950101,0.9161992073059082,0.9791263518381158,0.915495753288269,0.9876057035332426,0.8621469140052795,0.6409554108169498,0.7034435272216797,0.9612903815194703,1.027712106704712,0.9869295269176301,0.8718406558036804,0.9891590675381047,0.8469341993331909
10,0.9782278110227354,0.9156351089477539,0.9775091159134929,0.9148585200309753,0.9866133132907527,0.8623954057693481,0.7186948720170022,0.776562511920929,0.9583588372279048,1.0252119302749634,0.9854902399888726,0.8719467520713806,0.9886782039096695,0.8474166989326477
11,0.9767437241691863,0.9134312272071838,0.975971121406237,0.9126083850860596,0.9854162782306369,0.8618118166923523,0.7725966024935693,0.8228480219841003,0.9561036165005172,1.0194562673568726,0.9837395805334229,0.872104823589325,0.9880700575201784,0.8462638854980469
12,0.9753660558659997,0.9141673445701599,0.9745526513126713,0.9132992029190063,0.9839414060364374,0.8621276021003723,0.8133987975776742,0.868117094039917,0.9548037767012583,1.020936131477356,0.9814198125492443,0.8717743158340454,0.9874342541778157,0.8471871614456177
13,0.9743798104199496,0.9146139025688171,0.9735118422138382,0.9136950969696045,0.9827923429718208,0.8622397184371948,0.8679645649585453,0.9187931418418884,0.9539907136691224,1.0219286680221558,0.9796565549387546,0.8723793625831604,0.9868881842113715,0.8467772006988525
14,0.9735807480664925,0.9138550758361816,0.9726618328523994,0.9128948450088501,0.9818940198948425,0.8617066144943237,0.9189131985215767,0.9602513909339905,0.9532422849394263,1.020566701889038,0.9782153178593633,0.8714366555213928,0.9865277973287199,0.8466811776161194
15,0.9726268529792543,0.9139888286590576,0.971677026120298,0.913000226020813,0.9807063943152631,0.8613137006759644,0.9498321174382169,0.9886205196380615,0.9526841266141324,1.0217199325561523,0.9762531423986306,0.8708386421203613,0.9860937251360641,0.8464421033859253
16,0.9715189460518958,0.9129674434661865,0.9705435644098875,0.9119511842727661,0.9791915630478975,0.8602018356323242,0.975375026837302,1.0162521600723267,0.9523527731589221,1.0208030939102173,0.9737561053291175,0.8688130974769592,0.9855216611813664,0.8462372422218323
