epoch,train_total_loss,train_reconstruction_loss,train_selection_score,train_common_reconstruction_loss,train_common_total_loss,train_kl_loss,train_market_loss,train_sector_loss,train_idio_loss
1,1.0071048159614746,1.007097150919977,1.0065884412772024,1.0079710987799029,1.0079787638214004,0.007657827847657679,1.0036801018059447,1.0076777399894616,1.0084074655639563
2,0.9942762140491619,0.9942291555064923,0.9938023631715998,0.996910538549859,0.9969575943471546,0.04705587523570804,0.9872644827407914,0.9926672940333141,1.0014752899841166
3,0.9725356413203634,0.9723865339635044,0.9679981787327426,0.9836724266683339,0.983821536770567,0.14911666092103915,0.9350282761337689,0.9734549324218212,0.9955113550963784
4,0.9530951759505504,0.9528286794442502,0.9470222737772853,0.9701360461307799,0.97040254263708,0.2665004697623292,0.8984037146117028,0.9517448660751692,0.990918261814392
5,0.9451854210527907,0.9447366695860471,0.9385210185352956,0.9638855910078147,0.9643343452199323,0.44876400907076536,0.8851678789241059,0.9429227008412921,0.9874724456413738
6,0.9403056912646958,0.9396213048136719,0.9331967508505471,0.9599730162879639,0.9606573999936137,0.6843854397610393,0.8768742395931545,0.9371582252938956,0.9855577849192172
7,0.9343305103381618,0.9334736518098022,0.9270866950152803,0.9549427739404526,0.9557996324688122,0.8568576081874089,0.8684928442514728,0.9297245579385294,0.9830426608928462
8,0.9284806535929474,0.9274952816165322,0.9211296450109437,0.9499048995173806,0.9508902714937958,0.9853699926679707,0.8606023731614326,0.9226940926693892,0.9800924754863422
9,0.919352648454675,0.9182316480930351,0.9093184836608293,0.9450599494792009,0.9461809470954667,1.1209991289669337,0.8341382035852207,0.916294040504914,0.9775232272681764
10,0.9086405020173653,0.907321985203742,0.893958614493669,0.9410029850061011,0.9423214990743505,1.318514252103632,0.7950032312220573,0.9112976694458806,0.9755749532154628
11,0.9003828091559628,0.8989019470491098,0.8833291790561738,0.9365304759742117,0.9380113380810647,1.4808676948904262,0.7714230347426086,0.9052398387113464,0.97332468979562
12,0.8946054976764622,0.8930900919862084,0.8768403653019236,0.9322106221804047,0.9337260278706586,1.5154144947543424,0.7603719102988873,0.899854700421206,0.9702944749977658
13,0.89113174715073,0.8895107797685824,0.8731399069762393,0.9293464887652649,0.9309674561474125,1.620962686442608,0.7549122645298154,0.8958804198802482,0.9686270345668648
14,0.88613399105048,0.884424291913052,0.8675009233353592,0.925621597575558,0.9273312939676118,1.7096926110731951,0.745247095555185,0.8909907610178766,0.9662649356104908
15,0.8812717493809826,0.8795075587936338,0.8625936610057827,0.9213799086565936,0.9231440964985683,1.7641906259556648,0.7389398336346178,0.8853361392115552,0.9635050144715462
16,0.8758045574365309,0.8739751738239081,0.8572865580860425,0.9163213786395945,0.9181507622522174,1.8293864327225164,0.7331098946533258,0.8786411898605426,0.9601086005112729
17,0.8710924752456072,0.8691230262514068,0.8529166866009421,0.9118640021739053,0.9138334539134797,1.9694546891785902,0.7289240540210701,0.8719519899233763,0.9578740001797205
18,0.8661116089010976,0.8641117878764942,0.8471455589692856,0.9085195592385739,0.9105193802631772,1.9998199821333527,0.7180485262335441,0.867428161635507,0.9559599823898529
19,0.8592270804678377,0.8571858688969113,0.8389533291664343,0.9042135524037674,0.9062547639746938,2.0412190319094226,0.701681841638029,0.8614802598824558,0.953697891255084
20,0.851213821235772,0.8490154973763105,0.8278740390722337,0.9008025565178286,0.9030008803772901,2.1983150094050474,0.6744727039452979,0.8568805777885022,0.9522688417350615
21,0.8434898008670512,0.8412658183340462,0.8183372433385475,0.8965646106590252,0.8987885931920302,2.223978595194863,0.6537900593436078,0.850706437201155,0.9505152579647639
22,0.8367448997351711,0.8345030330419111,0.8108263381439476,0.891968854085367,0.894210720778627,2.2418622170990856,0.6401472387874929,0.8438701997046936,0.9484615828030913
23,0.8317469575929316,0.8294788780466349,0.8056490345368414,0.8881167892115972,0.8903848687578938,2.268074781270969,0.6321824034498338,0.8380648412477975,0.9466998605000625
24,0.8274966925328994,0.8251871692272089,0.8015471791011389,0.8843560579355864,0.8866655812412768,2.309529057935486,0.6273629850473023,0.8326549397264723,0.9446236141168115
25,0.8227324032792087,0.8204116343422388,0.7967339128459602,0.8804474631287547,0.8827682320657245,2.320768904797505,0.620646786340152,0.8270788894320786,0.9424760686531904
26,0.8193089263436605,0.8169448171300225,0.7931769363268454,0.8777079478619381,0.880072057075576,2.3641114210044365,0.6153703439617466,0.8231129391067274,0.9410475364645937
27,0.8171682167756725,0.8147757935112181,0.7915028904401471,0.8752891247372869,0.8776815452563672,2.3924202669348893,0.6152628475532724,0.8197472811431583,0.9394985377123648
28,0.8151314167634923,0.8127282292733908,0.7892988244806876,0.873761793292225,0.8761649835277007,2.4031823864511637,0.6116353382563239,0.8176140301559588,0.9386470899302224
29,0.811456340665052,0.8090300477207372,0.7847161859906634,0.8717586776042594,0.8741849732939483,2.4262933154550548,0.60162679545954,0.8147407226444106,0.9377810286720608
30,0.8084471194424102,0.806002318001171,0.7808912790649527,0.8701019088069755,0.8725467102482148,2.4448054409919346,0.5932412737562914,0.8126214459114857,0.9368110761319874
31,0.8077301837721074,0.8052810250361561,0.7803547624934273,0.869342917802309,0.8717920765382603,2.449154149203388,0.5931728232588944,0.811394959355739,0.9364965131017706
32,0.8048632578182323,0.8023471392157611,0.7760061892342679,0.8684195197284886,0.87093563833096,2.516116372970164,0.5816195145512107,0.8105175259217121,0.9358815178033816
33,0.7990716687849676,0.7965482063497644,0.7682699149527452,0.8656694508576916,0.8681929160382689,2.5234674576076084,0.5633950088576646,0.807223889393616,0.9341908283652313
34,0.793958131638136,0.7914293791244853,0.7611857879372027,0.8636088925713727,0.8661376450850236,2.5287573634398504,0.5457441136535872,0.8046828189870787,0.9331304243075071
35,0.7886123596528057,0.7860504497766237,0.7543186522422398,0.8608714359061416,0.8634333457823236,2.561909689153429,0.5301903471452549,0.8009134592577553,0.9318521489510222
36,0.7858183213857147,0.783242254709331,0.7506931392826507,0.8594437140747556,0.8620197807511395,2.576065084066868,0.5219419232029072,0.7990630618871309,0.9310744041459686
37,0.7830037108939858,0.7804101067680642,0.7482637730207577,0.8566361778757906,0.8592297820017123,2.59360667920533,0.5203080858288587,0.7950175214731766,0.9294657282324822
38,0.7802867925651814,0.7777114658100049,0.7457940106170561,0.8544612557564591,0.8570365825116355,2.5753293655981646,0.5172180797222408,0.7910932640928122,0.9290706790064084
39,0.7771934719984803,0.77461129319715,0.7421216013921427,0.852673174988327,0.8552553537896572,2.5821744015252004,0.5095820577829251,0.7883002974438813,0.9284824383649177
40,0.7745306271149469,0.7719247837468162,0.7389103977660474,0.8510820497793875,0.8536878931475184,2.605843951522811,0.5029631540388373,0.7860086701164232,0.9277593675557123
41,0.7679097963863674,0.7652915351980236,0.7309494975360447,0.847010069375589,0.8496283305639327,2.6182662819563465,0.48682209578037433,0.780595894982035,0.925430506178268
42,0.7643092688187801,0.7616831092106948,0.7274032277184109,0.8437445469793119,0.8463707093327713,2.626165628947985,0.48268525876686613,0.7764435853191141,0.9230808486780617
43,0.7630625253917932,0.7604340528918496,0.7254875956485922,0.843318245680309,0.8459467181802525,2.628468315392872,0.4776369958912224,0.7762944405565334,0.9225314087299787
44,0.7655385058961699,0.7628923638255616,0.7291969793140567,0.8440081908918191,0.8466543329624273,2.6461365415107094,0.48769750297820236,0.7769241285178249,0.9229692846976325
45,0.7606872295295218,0.7580304308176127,0.7237589102762558,0.8404906586847446,0.8431474573966538,2.656801345838236,0.47821980249371276,0.7723468361933826,0.9207101262443655
46,0.7596621159685306,0.7570133766024694,0.7220523971883287,0.8403240504046917,0.842972789770753,2.6487410675068044,0.47327409813883664,0.7724680467533868,0.92041506924703
47,0.7572757582434565,0.7546031400641764,0.7190264606269927,0.8391143821177186,0.8417870002969987,2.672616607896627,0.4664277577623269,0.7706103605862014,0.9200413060857479
48,0.7518322446570203,0.7491500659055871,0.7129336732375017,0.8350265148990915,0.8377086936505247,2.6821793698286487,0.4561176977920292,0.7656075797007211,0.9170757338013226
49,0.7433415174098185,0.740617188479927,0.7007684368545007,0.8320369732041031,0.8347613021339947,2.7243270554015773,0.4246518827140996,0.7619538443815198,0.9156995811193013
50,0.7367590092934907,0.7340456463956885,0.6924599499614945,0.8281761335357138,0.8308894964335162,2.7133631131425098,0.4069879525168502,0.7576523858379571,0.9127395129023631
51,0.7364652784834151,0.7337310966633772,0.691654885338553,0.8285880141997775,0.8313221932744413,2.734176026869695,0.4036231130822694,0.7580200402631139,0.9133214683530999
52,0.7281462461796542,0.7254039092688477,0.6798636171190633,0.8251480181339877,0.8278903550447942,2.7423454218092647,0.37426542047546596,0.7547659136572087,0.9105595309513856
53,0.7348052922149664,0.7320492475227557,0.6911131605564926,0.8256626828362849,0.8284187247831215,2.7560441195428607,0.40809519511197445,0.7542845579564635,0.9109597180163358
54,0.7258023411389434,0.7230611501644308,0.6769767463443176,0.8236202955589144,0.8263614865334268,2.741192595999032,0.36851961789005905,0.7531700931722717,0.9092405409039075
55,0.7191418118509469,0.7163809822291168,0.6680035675417051,0.8206397692862927,0.8234005989081228,2.760824103456643,0.3469412153403765,0.7493593690634718,0.9077101078510456
56,0.7327472730993838,0.7299698745230626,0.6883332028196801,0.8242858412155105,0.8270632397918317,2.7773962473002816,0.4023638602725548,0.7535317758082829,0.909103990223134
57,0.7247134706621421,0.7219353232635959,0.6766183576853252,0.8216818721442825,0.8244600195428287,2.7781442890668266,0.37148474017979216,0.7506363390374844,0.9077339878439175
