epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_selection_score,val_selection_score,train_common_reconstruction_loss,val_common_reconstruction_loss,train_common_total_loss,val_common_total_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,1.0111436605742716,0.9172154664993286,1.0111304727634147,0.9172013998031616,1.0091853849424122,0.942319393157959,1.0138089079583072,0.8826127052307129,1.0138220988542408,0.8826267719268799,0.013173486628436724,0.014068671502172947,0.9994601482232476,1.0679093599319458,1.0094910197493232,0.8916910886764526,1.0186050227668861,0.867357611656189
2,0.993259232679553,0.8977690935134888,0.9932377403003216,0.897742509841919,0.9917358123383636,0.9195828437805176,0.9953059388036145,0.8676673173904419,0.995327431182846,0.8676939010620117,0.021488934588116574,0.026572933420538902,0.9842262538492655,1.0287845134735107,0.9891404680428696,0.8737087845802307,1.0018407347421148,0.856255292892456
3,0.9731140748431603,0.8760473132133484,0.9730631775861802,0.8759777545928955,0.9700735563986994,0.8960860371589661,0.9771800228713545,0.8482877016067505,0.9772309201283345,0.8483572602272034,0.050896534352012364,0.06953233480453491,0.955125462801602,0.9966274499893188,0.9645967750572455,0.8479282855987549,0.9904984139354904,0.8437023162841797
4,0.9471434174015895,0.8520062565803528,0.9470162566403266,0.8518612384796143,0.9410010910063102,0.8607680797576904,0.955299402965595,0.8395960927009583,0.9554265637268579,0.8397411108016968,0.12716149669208365,0.14502781629562378,0.9109253615586805,0.9053023457527161,0.9320924614924821,0.8338298201560974,0.9799854551497327,0.8431721329689026
5,0.928761930129232,0.8276420831680298,0.9285589524526322,0.8274145722389221,0.9177448148675357,0.8313754200935364,0.9434505211068125,0.8219603896141052,0.9436534956983357,0.8221879005432129,0.202972860819311,0.22750355303287506,0.8636741179278443,0.8511796593666077,0.9153412482635338,0.8062397837638855,0.9742190486691618,0.836706817150116
6,0.9172387630699426,0.8152398467063904,0.916945952324071,0.8148991465568542,0.9042350079576544,0.8150100111961365,0.934449485473386,0.8147465586662292,0.9347422962192578,0.8150872588157654,0.2928116376034605,0.3407154083251953,0.8406804419942486,0.8155641555786133,0.9026892505046862,0.7964047193527222,0.9693353836998205,0.8330610394477844
7,0.907746522256926,0.8097403049468994,0.907317186288876,0.8092242479324341,0.8934796623888644,0.8089682459831238,0.9263720970572222,0.8095768094062805,0.9268014361103488,0.8100928664207458,0.42933358762411755,0.51605224609375,0.8242921096517931,0.8076882362365723,0.8919744096060682,0.7916479706764221,0.9641724617385787,0.8275685906410217
8,0.89940110472017,0.8006290197372437,0.8987642768371265,0.7998762726783752,0.8847592432056416,0.7979496121406555,0.9180498605212171,0.8025292158126831,0.9186866884042606,0.8032819628715515,0.6368278735473577,0.752723753452301,0.8147341318088074,0.7883167266845703,0.88117874586963,0.7800333499908447,0.9583648499621104,0.8254988789558411
9,0.8911964359237171,0.7943612337112427,0.890336523979625,0.7933995723724365,0.8761409359859447,0.7912907004356384,0.9098845417567992,0.796303391456604,0.9107444537008913,0.7972650527954102,0.8599113882961805,0.9616730809211731,0.8051630134193029,0.7807467579841614,0.8710427435120253,0.7705645561218262,0.9522170180788514,0.8225608468055725
10,0.8825886059376185,0.7859046459197998,0.8815318295409021,0.7847521305084229,0.8669957952416478,0.781261682510376,0.9015486343303192,0.7895585298538208,0.9026054107270355,0.7907110452651978,1.0567882338661536,1.152529239654541,0.7943157117303161,0.7638095021247864,0.8609042155612494,0.7620707750320435,0.945767500142168,0.8179047107696533
11,0.8737448791333455,0.7742540836334229,0.8725168087489201,0.7729153633117676,0.8569583034544304,0.7664051651954651,0.8939415837558619,0.7818803191184998,0.8951696603104405,0.783219039440155,1.228073065357077,1.3387070894241333,0.7791657975893295,0.7338542342185974,0.8530513825466698,0.7553259134292603,0.9386576737077237,0.8100354075431824
12,0.8618981606363527,0.7613306045532227,0.8604994923587371,0.7598230838775635,0.841713460866517,0.7487114071846008,0.8863687601062483,0.7751243114471436,0.8877674283838638,0.7766318321228027,1.39867296452181,1.5075318813323975,0.7477833657818095,0.6931533217430115,0.8466294986055392,0.750420331954956,0.9307275239485168,0.8025606870651245
13,0.849180567544142,0.7500230669975281,0.8476001151505628,0.7483260631561279,0.8243360366119434,0.7339442372322083,0.8796358680705816,0.768130362033844,0.8812163204641609,0.7698273658752441,1.5804526717181733,1.696986436843872,0.7080157056203796,0.6620355248451233,0.8409206362277739,0.7459895014762878,0.924071769096376,0.7938077449798584
14,0.8387425550313503,0.7394676804542542,0.8369721530952099,0.7376002073287964,0.8105631557206996,0.7206645011901855,0.8733385782033578,0.7609214186668396,0.8751089801394982,0.7627888917922974,1.770397672227072,1.8674982786178589,0.6785182473970915,0.635986328125,0.8352099138139184,0.7391489744186401,0.9179613105787038,0.786858320236206
15,0.8301214726647047,0.731398344039917,0.8281999471165418,0.7293962240219116,0.8003266108600032,0.7109041810035706,0.8665828678080585,0.7548606991767883,0.8685043902711448,0.7568628191947937,1.921524103382942,2.0021073818206787,0.6609599794928863,0.6184439659118652,0.8290823530533803,0.7339527606964111,0.9109374882477862,0.7803158164024353
16,0.823246038567427,0.7259548306465149,0.8211891239006607,0.7238268256187439,0.7926434168341282,0.7047386765480042,0.8604978947228764,0.7501120567321777,0.8625548093896427,0.7522400617599487,2.056905276660634,2.1279804706573486,0.6499150116290344,0.6092982292175293,0.8237574040238982,0.7300961017608643,0.9042578302218371,0.7748218178749084
