epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_selection_score,val_selection_score,train_common_reconstruction_loss,val_common_reconstruction_loss,train_common_total_loss,val_common_total_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,0.9974696472849829,0.9053552150726318,0.9974623966933361,0.9053449630737305,0.9982103470908013,0.9323012828826904,0.9979574566104283,0.8640285134315491,0.9979647102996774,0.8640387654304504,0.007248245302543885,0.010269477032124996,0.9987422555285743,1.0759096145629883,0.9947364661589997,0.8693237900733948,1.0011523389206445,0.851670503616333
2,0.9870243874256368,0.8885856866836548,0.9869937471050196,0.8885120153427124,0.9878464122879471,0.9132201075553894,0.9891267267853275,0.8532261252403259,0.9891573671059448,0.8532997965812683,0.030649274055230824,0.07368583977222443,0.9851532789492481,1.0394140481948853,0.9822365205025605,0.8527769446372986,0.9961494180762183,0.8474692106246948
3,0.9647000292622361,0.8578171133995056,0.9645454128292872,0.8576542139053345,0.9647458792216789,0.871607780456543,0.9722163624217537,0.8413451910018921,0.9723709819523049,0.8415080904960632,0.15462077589016643,0.16292190551757812,0.949032148790224,0.935263454914093,0.9558864814500425,0.833667516708374,0.9893190693768166,0.8458923101425171
4,0.9467163473621791,0.8429918885231018,0.9464550206102688,0.8427021503448486,0.9440145709627874,0.8516356945037842,0.9606066158860377,0.8350695371627808,0.9608679426379481,0.8353592753410339,0.2613247245417056,0.28975293040275574,0.9091141020143317,0.8864815831184387,0.9387664340687534,0.8243910670280457,0.9841631807498801,0.8440343737602234
5,0.9388474777274339,0.8325125575065613,0.9384192231221263,0.8319980502128601,0.9340441350379322,0.8371553421020508,0.956111879499763,0.8302360773086548,0.9565401341050705,0.830750584602356,0.42825101165330076,0.5145173072814941,0.8876258220509984,0.85170978307724,0.9327102835663343,0.8186458349227905,0.9817963443632974,0.8411104679107666
6,0.9345063537395538,0.8299130201339722,0.9338237908232081,0.8291329145431519,0.9287760891277423,0.8334136009216309,0.9530372310352674,0.8287791013717651,0.9537197970492154,0.8295592069625854,0.6825659764621299,0.7801027297973633,0.8777440469341456,0.8431620597839355,0.9284985046584191,0.8168843388557434,0.9800857126930599,0.8401944637298584
7,0.9310144371876037,0.8258762955665588,0.9301465736672591,0.8250105977058411,0.9250709474740162,0.8298467993736267,0.9500482164163004,0.8250257968902588,0.9509160799366451,0.8258914947509766,0.8678573575680013,0.8656681180000305,0.8725325513360368,0.8399875164031982,0.9241798500970182,0.8107361197471619,0.978500434793789,0.8388167023658752
8,0.92572708380111,0.8178276419639587,0.9248281966560602,0.8169087171554565,0.920023635374643,0.8208276629447937,0.9452569843112962,0.8200170397758484,0.946155871456346,0.8209359645843506,0.8988853667598404,0.9189242124557495,0.8669466179558478,0.822532594203949,0.9175078328721561,0.8020851612091064,0.9756164606441292,0.8378651738166809
9,0.9194378381669884,0.8117684721946716,0.9184095719167482,0.8106389045715332,0.9134699768570929,0.8127467036247253,0.9400619552041571,0.8170934319496155,0.941090218356795,0.8182229995727539,1.028259538171546,1.129581093788147,0.8575350758364372,0.8036031126976013,0.910200452180205,0.7976359724998474,0.9726743746762154,0.837000846862793
10,0.9129213071963287,0.8044618964195251,0.911720195607446,0.8031679391860962,0.9047593879496427,0.7998664975166321,0.9368438036568612,0.817383348941803,0.9380449152457438,0.8186773061752319,1.2011145553693412,1.2939342260360718,0.8372714997088091,0.7630206942558289,0.9058193910233238,0.7979506254196167,0.971187274242096,0.8386282920837402
11,0.9059158023953486,0.7971969246864319,0.9045503673832251,0.7957689762115479,0.8933021043598579,0.7876975536346436,0.935762380275889,0.8169286251068115,0.9371278121904101,0.8183565735816956,1.3654293299108513,1.4279698133468628,0.80398909011315,0.726211428642273,0.9048868198487704,0.7973117828369141,0.9710304379414796,0.8395693898200989
12,0.8989454748133939,0.7918156981468201,0.897487755718146,0.7902990579605103,0.8828684083097987,0.7804582715034485,0.9336738402505643,0.8142561912536621,0.9351315593458123,0.8157728314399719,1.4577199891481853,1.5166114568710327,0.7760017945110145,0.709365963935852,0.902531787456655,0.7941161394119263,0.9700716309948176,0.8378926515579224
