finalist_id,architecture,window_size,latent_dim,weight_config,training_weights,source_phase1_candidate_id,family,hidden_dims,dropout,market_weight,sector_weight,idio_weight,learning_rate,beta_kl,best_epoch,best_validation_score,val_selection_score,weighted_validation_loss,val_market_loss,val_sector_loss,val_idio_loss,val_kl_loss,val_common_feature_mse,n_parameters,training_time_seconds,checkpoint,history_path
1,gru_128,5,64,sector_focus,"{'market': 0.2, 'sector': 0.5, 'idio': 0.3}",4,single_branch,[128],0.0,0.2,0.5,0.3,0.0005,0.001,200,0.34342464804649353,0.34342464804649353,0.3712884783744812,0.05236111208796501,0.3147597312927246,0.6631531119346619,4.490442752838135,0.4817991256713867,172221,41.12398420000682,..\models\vae\weight_search\checkpoints\weights_01.pt,..\models\vae\weight_search\histories\weights_01.csv
4,gru_128,5,48,sector_focus,"{'market': 0.2, 'sector': 0.5, 'idio': 0.3}",3,single_branch,[128],0.0,0.2,0.5,0.3,0.0005,0.001,199,0.35985469818115234,0.35985469818115234,0.39154836535453796,0.049310192465782166,0.3406298756599426,0.689624011516571,4.4841814041137695,0.5074905753135681,161949,41.015436100016814,..\models\vae\weight_search\checkpoints\weights_04.pt,..\models\vae\weight_search\histories\weights_04.csv
2,gru_128,5,64,balanced_sector_idio,"{'market': 0.2, 'sector': 0.4, 'idio': 0.4}",4,single_branch,[128],0.0,0.2,0.4,0.4,0.0005,0.001,200,0.3690805733203888,0.3690805733203888,0.43735507130622864,0.04959374666213989,0.4002467095851898,0.6574012637138367,4.377101898193359,0.5209677815437317,172221,41.338724999979604,..\models\vae\weight_search\checkpoints\weights_02.pt,..\models\vae\weight_search\histories\weights_02.csv
0,gru_128,5,64,equal,"{'market': 0.3333333333333333, 'sector': 0.3333333333333333, 'idio': 0.3333333333333333}",4,single_branch,[128],0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005,0.001,197,0.3878084719181061,0.3878084719181061,0.3920540511608124,0.0329253114759922,0.4636248052120209,0.6668753027915955,4.245534896850586,0.5565234422683716,172221,41.37353040004382,..\models\vae\weight_search\checkpoints\weights_00.pt,..\models\vae\weight_search\histories\weights_00.csv
7,gru_128_128,5,64,sector_focus,"{'market': 0.2, 'sector': 0.5, 'idio': 0.3}",29,single_branch,"[128, 128]",0.1,0.2,0.5,0.3,0.0005,0.001,199,0.395956426858902,0.395956426858902,0.43331992626190186,0.06292328238487244,0.39848461747169495,0.7264613509178162,3.5545496940612793,0.5542836785316467,370365,89.68420670001069,..\models\vae\weight_search\checkpoints\weights_07.pt,..\models\vae\weight_search\histories\weights_07.csv
5,gru_128,5,48,balanced_sector_idio,"{'market': 0.2, 'sector': 0.4, 'idio': 0.4}",3,single_branch,[128],0.0,0.2,0.4,0.4,0.0005,0.001,184,0.40196681022644043,0.40196681022644043,0.47284266352653503,0.06927993893623352,0.45411211252212524,0.6825083494186401,4.338475704193115,0.5601294040679932,161949,40.47671880002599,..\models\vae\weight_search\checkpoints\weights_05.pt,..\models\vae\weight_search\histories\weights_05.csv
3,gru_128,5,48,equal,"{'market': 0.3333333333333333, 'sector': 0.3333333333333333, 'idio': 0.3333333333333333}",3,single_branch,[128],0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005,0.001,200,0.409283846616745,0.409283846616745,0.41352739930152893,0.03232346847653389,0.49994736909866333,0.6955806612968445,4.2435479164123535,0.5884944200515747,161949,40.65330319997156,..\models\vae\weight_search\checkpoints\weights_03.pt,..\models\vae\weight_search\histories\weights_03.csv
8,gru_128_128,5,64,balanced_sector_idio,"{'market': 0.2, 'sector': 0.4, 'idio': 0.4}",29,single_branch,"[128, 128]",0.1,0.2,0.4,0.4,0.0005,0.001,198,0.4199289083480835,0.4199289083480835,0.4950319230556488,0.06166020780801773,0.469266802072525,0.7288597226142883,3.4492504596710205,0.5902533531188965,370365,89.97313790000044,..\models\vae\weight_search\checkpoints\weights_08.pt,..\models\vae\weight_search\histories\weights_08.csv
6,gru_128_128,5,64,equal,"{'market': 0.3333333333333333, 'sector': 0.3333333333333333, 'idio': 0.3333333333333333}",29,single_branch,"[128, 128]",0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0005,0.001,200,0.4310336112976074,0.4310336112976074,0.4343656599521637,0.039296653121709824,0.5056031942367554,0.7482010126113892,3.332047700881958,0.6172692775726318,370365,89.65864699997474,..\models\vae\weight_search\checkpoints\weights_06.pt,..\models\vae\weight_search\histories\weights_06.csv
