epoch,learning_rate,train_total_nll,train_selection_score,train_market_nll,train_sector_nll,train_idio_nll,train_mse,train_market_mse,train_sector_mse,train_idio_mse,train_coverage_68,train_coverage_95,train_standardized_residual_mean,train_standardized_residual_std,val_total_nll,val_selection_score,val_market_nll,val_sector_nll,val_idio_nll,val_mse,val_market_mse,val_sector_mse,val_idio_mse,val_coverage_68,val_coverage_95,val_standardized_residual_mean,val_standardized_residual_std
1,0.0002,0.5427764041937746,0.5505352229322462,0.5788016815522482,0.5473464622414546,0.5370054942061214,1.0576244322263577,1.1346635941780352,1.0654265599194637,1.0472543860971164,0.7651599463718217,0.9448632992235624,-0.00281535526852019,1.0381194274973637,0.48423586572919575,0.4686435375894819,0.38433709740638733,0.5011778175830841,0.4706239870616368,0.9471005627087185,0.7360525556973049,0.9798604590552193,0.9213755982262748,0.7636563352176121,0.9481703639030457,-0.0007262568521712508,0.9808649250439235
2,0.0002,0.5386700829633125,0.5459255302373531,0.573088492009802,0.5422496816712774,0.5339432733826801,1.0519569746604407,1.1291291628870301,1.0591771435993973,1.0421644451370375,0.7672399794267986,0.9455180402847052,-0.0015007284941047781,1.0344306880916259,0.48248629910605295,0.46677292244774954,0.38197903973715647,0.49940119896616253,0.46892166989190237,0.9444168635777065,0.7324628489358085,0.9769838622638157,0.9189149737358093,0.7646809220314026,0.9485509395599365,1.2502623056726797e-05,0.9788048778261457
3,0.0002,0.537065777773132,0.5432110223718869,0.5659814703116586,0.5403219914503483,0.5328457734551847,1.0490511604534682,1.12567403798096,1.05621719006325,1.0393309580687675,0.7681297417854078,0.9458521218465892,-0.001181084751164616,1.0325225136918528,0.4811083504131862,0.4653268115861075,0.3802644780703953,0.4980024780545916,0.4675755500793457,0.9423215729849679,0.7293456707681928,0.9747167910848346,0.9170253617422921,0.7655737740652901,0.948785126209259,0.0004089366578097854,0.9773201261247907
4,0.0002,0.5341828307980949,0.5379970642584015,0.5499087932991237,0.5383141869102084,0.5295273423713718,1.046562662413959,1.1229851649043137,1.0541983215978556,1.0363795644371434,0.7687458518951659,0.9459679479545284,-0.0009757826046105446,1.029979662686449,0.47996857336589266,0.46408720527376446,0.3786230342728751,0.49684062600135803,0.4664742478302547,0.940572806767055,0.7272467528070722,0.972805414881025,0.9154518331800189,0.7659689784049988,0.9489461438996452,0.000861317285203508,0.9761777860777718
5,0.0002,0.5325394056420782,0.5368932768191305,0.5517691924397419,0.5360402954705117,0.5283975901203283,1.0439199870266307,1.1230230277706523,1.051170999187112,1.0340319596005902,0.7697665637356161,0.9462331985121071,-0.00013846925802245302,1.0280971093722264,0.4790039615971701,0.46302362850734163,0.3771536520549229,0.49586025306156706,0.46554253356797354,0.9390911970819745,0.7255134752818516,0.9712146009717669,0.9140874317714146,0.766217793737139,0.9489607896123614,0.001293042441830039,0.9753321238926479
6,0.0002,0.5301741458517554,0.5340839416872094,0.5458092802741622,0.5348697276647678,0.524957397368036,1.0414497117109929,1.1137789052325033,1.0487150657622557,1.031773619296547,0.7705153045566401,0.9465236315590506,0.0002083234129286635,1.0263544552703423,0.4781604068619864,0.4622047798974173,0.3764941266604832,0.4949651488236019,0.46474455084119526,0.9377786942890712,0.7243041481290545,0.9697776011058262,0.9128954240253994,0.766671529838017,0.9490193128585815,0.001506437231520457,0.9744204708508083
7,0.0002,0.529593819083767,0.5314670496272601,0.5357894280966403,0.5330739075015645,0.5259073434337493,1.039932447888579,1.1119890559714571,1.0466479014813197,1.0308149810088822,0.7711817950880107,0.9466260400602162,0.00030436276900975434,1.0252868778816688,0.4773747963564737,0.46137310777391705,0.3755303749016353,0.494118584053857,0.46402578694479807,0.936625097479139,0.7232422402926854,0.9684955648013523,0.9118673290525164,0.7669789280210223,0.949063241481781,0.0017085168178060225,0.9737392153058734
8,0.0002,0.5281351255076516,0.5292174546491533,0.529156991245804,0.5325758661206905,0.5236603967879775,1.0389381406616078,1.1137139978191515,1.0463504622486757,1.0290332910835103,0.7718197387179166,0.9467536258929459,0.00023435458995848206,1.0239606914127173,0.4766927829810551,0.4606796758515494,0.3748265377112797,0.49340005006108967,0.46338112013680594,0.9356062923158918,0.7221841982432774,0.9673517857279096,0.9109750475202288,0.7672716464315142,0.949253533567701,0.0017090526609016316,0.9728721635682243
9,0.0002,0.5262289984190824,0.5276555920861894,0.5291603852313296,0.5305770050545442,0.5217833472134453,1.0366019490921248,1.1134785139981869,1.0441274672548282,1.0265139189977495,0.772430813410193,0.9470776305159604,0.000578437454491106,1.0218520672334748,0.47604529346738544,0.4598850096975054,0.3734168154852731,0.4927406098161425,0.4627711772918701,0.934654882975987,0.721103480884007,0.966327829020364,0.9100999236106873,0.7675058586256844,0.949341356754303,0.0018522826222968952,0.9724615812301636
10,0.0002,0.5250380686839544,0.5254388915167915,0.5221215470045942,0.5298126469925618,0.520360814871937,1.0357218560840433,1.1091852465227696,1.043098624583946,1.0258964361194702,0.7723854882132378,0.9471917925464515,0.0005010407077290663,1.0203973977796492,0.47546947428158354,0.4592437105519431,0.37251968894686016,0.4921427752290453,0.46222794907433645,0.9337930083274841,0.7202328102929252,0.965394275529044,0.909310119492667,0.7676083019801548,0.9494584458214896,0.0019035459096942628,0.9719641974994114
