epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_selection_score,val_selection_score,train_common_reconstruction_loss,val_common_reconstruction_loss,train_common_total_loss,val_common_total_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,1.0072657163693652,0.9388009905815125,1.0072528716045692,0.9387871026992798,1.0072528407538028,0.938787043094635,1.009979471931851,0.8803427219390869,1.0099923105264934,0.8803566098213196,0.01285266479702491,0.013893195427954197,1.0015174574182915,1.0617215633392334,1.0066485769874982,0.8911824226379395,1.0135924725507466,0.863457202911377
2,0.9940910711010795,0.9244314432144165,0.9940727910578998,0.9244096279144287,0.9940727602071334,0.9244095683097839,0.9973856536569838,0.8704625368118286,0.9974039367852402,0.8704843521118164,0.018287450887091092,0.021799979731440544,0.9871042676170587,1.0378843545913696,0.9926599438162502,0.8787466883659363,1.0024541092940877,0.8565976619720459
3,0.9764466947791935,0.9042521119117737,0.976412530351254,0.904206395149231,0.9764124871601809,0.9042063355445862,0.985861086165717,0.8628880381584167,0.9858952505936567,0.8629337549209595,0.034160582402181006,0.04568884149193764,0.9565378697208677,0.9911173582077026,0.9780302771517394,0.8682035207748413,0.9946693280569416,0.8532982468605042
4,0.9449918804214977,0.8557046055793762,0.9449103900984237,0.8555961847305298,0.9449103561625807,0.855596125125885,0.9711920222048329,0.8485398292541504,0.971273512527907,0.8486482501029968,0.08149402191221497,0.10839997231960297,0.889628225668596,0.870438814163208,0.957530572835704,0.8462952375411987,0.9875722691157642,0.8500543832778931
5,0.9246203589670773,0.837250828742981,0.9244657054971308,0.8370702266693115,0.9244656736581759,0.8370701670646667,0.9584798521953125,0.8373361229896545,0.9586345056652589,0.837516725063324,0.15464773222810094,0.18062864243984222,0.8529186303250181,0.8365110158920288,0.9376501420515055,0.8326786756515503,0.9828282197236147,0.8420208692550659
6,0.9109342429881823,0.8238023519515991,0.9107056345430599,0.8235300779342651,0.9107056098624468,0.8235300183296204,0.9478871698231047,0.8290013074874878,0.948115787523457,0.8292735815048218,0.2286104537543622,0.2722921073436737,0.8324961524910162,0.8120216131210327,0.9220976863271835,0.8189547061920166,0.977522999036182,0.8396138548851013
7,0.9014264213812289,0.8129681348800659,0.9011006470011932,0.8125743865966797,0.9011006089920849,0.8125743865966797,0.9396034841155697,0.8209791779518127,0.9399292584956054,0.821372926235199,0.3257832443044102,0.393740713596344,0.8201117506646165,0.7948954701423645,0.9103328293265479,0.8075109124183655,0.9728572520465442,0.8353167772293091
8,0.89522231165041,0.8062911033630371,0.894762372613869,0.8057328462600708,0.8947623562002972,0.8057327270507812,0.934848175181872,0.8194050788879395,0.935308114218413,0.8199633359909058,0.45993871039048506,0.558275043964386,0.8104439079640995,0.7769737839698792,0.9034892911135886,0.8045237064361572,0.9703538190532781,0.8357008099555969
9,0.8874429158965826,0.8005828857421875,0.8867948381128554,0.7998117804527283,0.8867948031888238,0.7998116612434387,0.9298538451391437,0.8152438998222351,0.9305019260079476,0.8160150051116943,0.6480849673041341,0.771102786064148,0.7962223919017374,0.767350971698761,0.896915702505532,0.7998852729797363,0.9672463460099683,0.8321989178657532
10,0.8764413358516362,0.7849323749542236,0.8755712403587808,0.7839228510856628,0.8755712311035508,0.7839228510856628,0.9252783212881555,0.8137716054916382,0.9261484198660875,0.814781129360199,0.8700924089838993,1.0095056295394897,0.771014862151171,0.7211375832557678,0.8913153283180517,0.7985141277313232,0.9643834684717477,0.8321167230606079
11,0.859447425909964,0.7665134072303772,0.8583290020656933,0.765224039554596,0.8583289804701568,0.7652239799499512,0.9207375360508945,0.8085090517997742,0.9218559629802419,0.8097984194755554,1.118427900327057,1.2893644571304321,0.7270557922821416,0.6741761565208435,0.8862286083041729,0.7909846901893616,0.9617025388477787,0.830511212348938
12,0.8427526690773862,0.7522382736206055,0.8413653988564396,0.7506722211837769,0.8413653680056731,0.7506722807884216,0.914944297670595,0.8036693334579468,0.916331564806465,0.8052353858947754,1.3872647063721542,1.56606125831604,0.6865959202187581,0.6391956210136414,0.8787040988106116,0.7853896021842957,0.9587960747442311,0.8274314999580383
13,0.831170061894674,0.7441303730010986,0.8295335360880666,0.7423528432846069,0.8295335206626834,0.7423527836799622,0.9098728128256607,0.8002825379371643,0.9115093355471915,0.802060067653656,1.6365256569812618,1.7775224447250366,0.6605439670790654,0.6205006837844849,0.8720790677305855,0.7820037603378296,0.9559775179231692,0.8245539665222168
14,0.8238122236907024,0.7365868091583252,0.8220012578412776,0.7346614599227905,0.8220012455009711,0.7346614003181458,0.9057170890913384,0.79644376039505,0.9075280549407632,0.7983691096305847,1.8109691161353532,1.9253617525100708,0.6459093285484252,0.6047055125236511,0.8668547472248085,0.7764595746994019,0.9532396356152273,0.822819173336029
15,0.8178270634638843,0.7315014004707336,0.8158765487520501,0.7294809818267822,0.815876526168325,0.7294809222221375,0.9018202943691974,0.793587863445282,0.9037708121661083,0.7956082820892334,1.9505201630682971,2.0204060077667236,0.6350982657724481,0.5946353673934937,0.8621776731352646,0.7730865478515625,0.9503536282451442,0.8207208514213562
16,0.8119178149462035,0.727374255657196,0.809869789469835,0.7252711057662964,0.8098697422054968,0.7252710461616516,0.8965489898574435,0.788077175617218,0.898597015333812,0.7901803255081177,2.0480251077018767,2.103163480758667,0.6275444254188753,0.5931617617607117,0.8561118278144778,0.7666060328483582,0.9459529789989408,0.8160455226898193
17,0.8060900697426616,0.7267131805419922,0.8039696642709463,0.7245367765426636,0.8039696437841092,0.7245367169380188,0.8913017206716479,0.7834513187408447,0.8934221261433634,0.7856277227401733,2.120413629332873,2.1763951778411865,0.6202711061673564,0.6006128787994385,0.8499606094811544,0.760574221611023,0.9416771857207283,0.8124231100082397
18,0.8012907138441527,0.7244234085083008,0.7990787889231471,0.7221676111221313,0.7990787786797285,0.7221676707267761,0.8861747319236536,0.7803410291671753,0.8883866537595827,0.7825968265533447,2.2119213778915743,2.2558095455169678,0.6158768896072248,0.5998028516769409,0.8442952235700435,0.7573013305664062,0.937064188865819,0.8093986511230469
19,0.7962533789658613,0.7153991460800171,0.793978514841969,0.7130765914916992,0.793978480906126,0.7130765914916992,0.8816887830318925,0.7747758030891418,0.8839636471557849,0.7770983576774597,2.274869029935535,2.322537422180176,0.6094844242338704,0.5832953453063965,0.84009011800213,0.7516712546348572,0.9323609154136664,0.804263174533844
20,0.7884763304251098,0.7139043807983398,0.7861130808318524,0.7114617824554443,0.7861130642977698,0.7114617824554443,0.8771277182602564,0.772341251373291,0.8794909678535138,0.7747838497161865,2.3632505679487266,2.4425902366638184,0.5946684735437371,0.5834048390388489,0.835912451491489,0.7497481107711792,0.9277582511311835,0.8012323975563049
21,0.780472527666705,0.7018934488296509,0.7779867709815815,0.6993221044540405,0.7779867524711217,0.6993220448493958,0.8737444190712916,0.7712906002998352,0.8762301757564152,0.7738619446754456,2.4857514770321165,2.5713672637939453,0.5765654215000923,0.5479400157928467,0.8330050029351651,0.7500090599060059,0.9243898026816911,0.8000170588493347
22,0.7678059945933693,0.6911773681640625,0.7651711172099254,0.6884415149688721,0.7651710925293123,0.6884415149688721,0.8722777160805727,0.7719792127609253,0.8749125934640165,0.7747150659561157,2.634877495952719,2.7358450889587402,0.5398778605330969,0.5127242207527161,0.8329239578272136,0.752570629119873,0.9227114674344122,0.8000296950340271
23,0.7548864175084627,0.6747711896896362,0.7521249034170482,0.671955943107605,0.7521248725662818,0.6719558835029602,0.8710300443242833,0.7695790529251099,0.8737915584156979,0.7723942995071411,2.761520362700521,2.8152616024017334,0.5020139338851601,0.4666104018688202,0.8324099477852013,0.7502856850624084,0.9219507364623227,0.7989715933799744
