epoch,train_total_loss,val_total_loss,train_reconstruction_loss,val_reconstruction_loss,train_selection_score,val_selection_score,train_common_reconstruction_loss,val_common_reconstruction_loss,train_common_total_loss,val_common_total_loss,train_kl_loss,val_kl_loss,train_market_loss,val_market_loss,train_sector_loss,val_sector_loss,train_idio_loss,val_idio_loss
1,0.9967348759491531,0.9057926535606384,0.9967283643164521,0.9057836532592773,0.9966029273658641,0.9323992133140564,0.9969010494568066,0.8691328763961792,0.9969075641745843,0.8691418766975403,0.006505318230422484,0.009014902636408806,0.9959758565197384,1.0654767751693726,0.9946037650204747,0.8774496912956238,0.9992291820324051,0.8542711138725281
2,0.9871848721134002,0.8967303037643433,0.9871603635174033,0.8966814279556274,0.986816773350018,0.9239880442619324,0.9876334673231351,0.8590788841247559,0.987657975919132,0.8591277599334717,0.02450619983229616,0.04886398836970329,0.9850987825276059,1.0605210065841675,0.9815081345181788,0.8626794815063477,0.9938433640069726,0.8487635850906372
3,0.9641883398085724,0.8656075596809387,0.9640686699508223,0.8654779195785522,0.9595954847441865,0.8764872550964355,0.970228466677174,0.8503174185752869,0.9703481365349241,0.8504470586776733,0.11967494917503986,0.12964701652526855,0.9372296365850906,0.9315343499183655,0.9546363611622374,0.8494070172309875,0.9869204687050273,0.8485204577445984
4,0.9414558769525713,0.8389006853103638,0.9412395683946853,0.8386564254760742,0.9300500287057126,0.8414597511291504,0.9566480446044993,0.8347959518432617,0.9568643531623853,0.8350402116775513,0.2163080476914347,0.24426335096359253,0.8741025195592239,0.8554766178131104,0.9351893423830889,0.8298904299736023,0.9808582797062045,0.8390121459960938
5,0.9259775229855872,0.8185886740684509,0.9255986825155913,0.8181260824203491,0.9115602282006587,0.8180274963378906,0.9449302512433815,0.8182618021965027,0.9453090917133774,0.8187243938446045,0.3788341467456687,0.46258026361465454,0.8413681427187829,0.8175346851348877,0.9176347760165022,0.8037359118461609,0.9756777679635791,0.8328118920326233
6,0.9165915399247512,0.8106171488761902,0.9159722803962699,0.8099626302719116,0.9010718468466704,0.8072183728218079,0.9364908411104671,0.8137416839599609,0.9371101006389484,0.8143962025642395,0.6192475180369469,0.6545349359512329,0.8265698539598529,0.79349684715271,0.9048054609711335,0.7960047721862793,0.9718402667032096,0.8321534991264343
7,0.9103216356321042,0.8056730031967163,0.9095174364362996,0.8048253059387207,0.8937488158270747,0.8015730977058411,0.9312315915115825,0.8093035817146301,0.9320357907073873,0.8101512789726257,0.8041948056924791,0.8476689457893372,0.8149057186377757,0.7853125929832458,0.8968516745839195,0.7897747755050659,0.969489033338853,0.8296321630477905
8,0.9050523092811329,0.8009927868843079,0.9040935761621015,0.8000343441963196,0.8870605741779283,0.7947798371315002,0.9275487874906843,0.8072699308395386,0.9285075206097156,0.8082283735275269,0.9587339893122024,0.9584685564041138,0.8018956951800021,0.7685075998306274,0.8916388512187963,0.7876890897750854,0.967647204021187,0.8281428813934326
9,0.8972851895775045,0.7900263667106628,0.8962108976099591,0.7889329791069031,0.8756996094095915,0.7785775065422058,0.9244559204776037,0.8031930923461914,0.9255302124451492,0.8042864799499512,1.0742908985663946,1.0934069156646729,0.773143219926123,0.7267996072769165,0.8888571249826496,0.7818401455879211,0.9650984627729092,0.8270925283432007
10,0.8866852022981624,0.779079258441925,0.8855074325940216,0.7778554558753967,0.86043172402272,0.7625710368156433,0.9200378685309922,0.7989028096199036,0.9212156413202097,0.8001266121864319,1.177763635843233,1.223825216293335,0.7350532494717361,0.6861489415168762,0.8838629977114038,0.7783187627792358,0.9623789264275582,0.8232453465461731
11,0.8760467629128027,0.7669135332107544,0.8746935195205571,0.7655227780342102,0.8451253884580036,0.7458593249320984,0.9154102477379478,0.7926003932952881,0.9167634921183819,0.7939911484718323,1.353247338396019,1.3907456398010254,0.6972848751792723,0.647541880607605,0.8796611957544265,0.7712664604187012,0.9584301335581198,0.8187695145606995
12,0.8678272704677065,0.7575543522834778,0.8663705602330425,0.7560937404632568,0.8349837202125361,0.7344163060188293,0.9095917193936858,0.7859446406364441,0.9110484296283499,0.787405252456665,1.4567073950437799,1.4606164693832397,0.6780496820162725,0.6260292530059814,0.8721423485093015,0.7634479403495789,0.9547591501047772,0.8137718439102173
13,0.8610830289894301,0.7527461647987366,0.8595787059475042,0.7512474060058594,0.8277096235699081,0.7291793823242188,0.9034639706844942,0.7816360592842102,0.9049682937264202,0.7831348180770874,1.504330370525479,1.4987516403198242,0.6683642593198492,0.6188393831253052,0.8639458493091199,0.7563166618347168,0.9508187419675016,0.8123819828033447
14,0.8570654513717324,0.7491518259048462,0.8555087091900586,0.7475671172142029,0.823180198283799,0.7232775092124939,0.9000266555393942,0.7810150980949402,0.9015833977210681,0.7825998067855835,1.5567321260111369,1.5847229957580566,0.661537599946823,0.6018294095993042,0.8592785193136333,0.7557603120803833,0.948724430797074,0.8122427463531494
15,0.8530876544675893,0.7473877668380737,0.8514327142482531,0.7457481622695923,0.818392780474984,0.7215372920036316,0.8969302836141266,0.7790876030921936,0.8985852269185395,0.780727207660675,1.6549363844895044,1.6395801305770874,0.6531932289620618,0.6004830598831177,0.8548427221508003,0.7528080344200134,0.9471423975909427,0.8113207817077637
16,0.8485726591695237,0.7435764074325562,0.8468794460196366,0.7418522238731384,0.813086598207726,0.7164719104766846,0.8934138471955864,0.7768022418022156,0.8951070603454735,0.7785264253616333,1.693218744046959,1.7241586446762085,0.6441223966631868,0.5895701050758362,0.8504294641240617,0.7497638463973999,0.9447079435852536,0.8100816607475281
17,0.8426949032587991,0.7392874360084534,0.840935276001029,0.7374960780143738,0.8069558441277415,0.7121098637580872,0.8877265678693831,0.7724540829658508,0.8894861951271532,0.7742454409599304,1.759629916383147,1.7913457155227661,0.6370588403166522,0.5851790904998779,0.8429224633563158,0.7420733571052551,0.9408862476545551,0.8090773224830627
18,0.8360816200542103,0.7323233485221863,0.8342686578709733,0.7304855585098267,0.7996411670377463,0.703625500202179,0.8819523691841816,0.7674731612205505,0.8837653313674186,0.7693109512329102,1.8129550003590875,1.8378190994262695,0.6265037393357847,0.5693252086639404,0.8357305681710295,0.7339814305305481,0.9366891705888608,0.8075699210166931
