epoch,learning_rate,train_total_nll,train_selection_score,train_market_nll,train_sector_nll,train_idio_nll,train_mse,train_market_mse,train_sector_mse,train_idio_mse,train_coverage_68,train_coverage_95,train_standardized_residual_mean,train_standardized_residual_std,val_total_nll,val_selection_score,val_market_nll,val_sector_nll,val_idio_nll,val_mse,val_market_mse,val_sector_mse,val_idio_mse,val_coverage_68,val_coverage_95,val_standardized_residual_mean,val_standardized_residual_std
1,0.0001,0.5765556709482036,0.5893933612529613,0.6390663013224079,0.5813591230320918,0.5696684599437395,1.104162350771431,1.1923093433580847,1.1139607988559292,1.0914254945095205,0.7468880771368308,0.9382091918251544,-0.0019370908172312608,1.0849374235480524,0.49344884497778757,0.4720266716820853,0.3611603421824319,0.5120123241628919,0.47929480246135164,0.9614318183490208,0.7216733353478568,0.9939639483179364,0.936891394002097,0.752444360937391,0.9445403899465289,-0.001141432306862303,1.0054467746189661
2,0.0001,0.5715142302717702,0.5824336522795095,0.624637750519718,0.5756439549081466,0.5656137469164823,1.0969887090192507,1.1884527967481824,1.1057098222563735,1.0852187371421234,0.7482858982461887,0.9393221433266908,-0.001433829322087398,1.078566781585434,0.4912672596318381,0.46990840775626047,0.3595383252416338,0.509616128035954,0.4773089161940983,0.9585152268409729,0.7193752612386431,0.9908345767429897,0.9341672488621303,0.7540251782962254,0.9449648601668221,-0.00033350554960114617,1.0026054382324219
3,0.0001,0.5701609133258744,0.5796994466236072,0.6156766037971859,0.574613571552991,0.5641910983978319,1.0952645498420892,1.1819287369653977,1.1044820268863096,1.0831581387272797,0.7498659669420106,0.9393504506436413,-0.0006959404424687318,1.0774386901181257,0.48941553064755033,0.46812204803739277,0.3581866834844862,0.5076156641755786,0.4755895904132298,0.9560261624200004,0.7174089125224522,0.9881994553974697,0.9318065813609532,0.7553278463227409,0.9453161699431283,0.00024154865449028357,1.0002077988215856
4,0.0001,0.5672009719492485,0.5799435139088391,0.6296850391741514,0.5715536015521367,0.5607656759631614,1.091969866914744,1.1851632898071298,1.100114951504287,1.0807182895641871,0.7514318845687656,0.939635329032935,-0.0009299273888770987,1.0745721657213108,0.48780993052891325,0.46659092392240253,0.3570962165083204,0.5058930686541966,0.4740837812423706,0.953858767236982,0.7158227988651821,0.9859149966921125,0.9297376871109009,0.7563524501664298,0.9455796224730355,0.0007492514393691506,0.9980821524347577
5,0.0001,0.5638972968586831,0.5743118996274066,0.6139105725822356,0.5684574625650356,0.5576701595920907,1.088524975007248,1.1726206380228577,1.0963456349892675,1.0779010618434233,0.7529464854913599,0.9402670044868107,0.0006625641942028252,1.0702614364467051,0.48644944599696566,0.46529278584889006,0.3561575710773468,0.5044434368610382,0.47279842836516245,0.9520065614155361,0.7144123826708112,0.9839849131447929,0.9279476744788033,0.757391699722835,0.9460187298910958,0.0011508614323767169,0.9961886746542794
6,0.0001,0.5625518914563425,0.5732352020800983,0.6133629166944826,0.5676978364289289,0.5557122855847807,1.0857881279295352,1.1736412990176863,1.09465026244304,1.0739974023455616,0.7537551000834927,0.940406783297457,0.000570436577220672,1.0691832542676767,0.4852260266031538,0.46413771169526236,0.3553681969642639,0.503149002790451,0.47163184200014385,0.9503516895430428,0.713238707610539,0.9822732039860317,0.9263340745653424,0.7576112406594413,0.9462382623127529,0.001419945520215801,0.9945838451385498
7,0.0001,0.5607175166968456,0.5708472118851178,0.6100760002234017,0.5644753795665982,0.5553143846300314,1.0821737135929863,1.1688417752755376,1.0908971491595956,1.0705612742830082,0.7548061163761265,0.9408880571899578,0.0005702238186077591,1.0667574907468578,0.48416326301438467,0.4631333521434239,0.354662618466786,0.502039590052196,0.4706034106867654,0.9489021897315979,0.712157700742994,0.9807870473180499,0.9249088253293719,0.7582552688462394,0.9465310062680926,0.0015998175066280445,0.9931057010378156
8,0.0001,0.5574116230782984,0.5669661805363391,0.6029125333990333,0.5619585331362514,0.5513479790363323,1.079783938925651,1.1688080473455686,1.0875936446804906,1.069006648375032,0.7555864220429805,0.9412189234416033,0.0013788242669071434,1.0640324697710666,0.4832638331821987,0.4622882604598999,0.3540858158043453,0.5011049423898969,0.46972876361438204,0.9476553286824908,0.7112950938088554,0.9795133726937431,0.923676039491381,0.7588846853801182,0.9466334921973092,0.0017277992280599261,0.9918195009231567
9,0.0001,0.5554818539959124,0.5650347115474975,0.6002099922844608,0.5607544612511389,0.5487182304721488,1.078544090968882,1.164883103746372,1.0877794027971823,1.0664307561618087,0.7565401231219687,0.9415480505435838,0.0004984352238078215,1.0618780277512618,0.4824224753039224,0.4614981710910797,0.3535459680216653,0.5002331222806659,0.4689080033983503,0.9464889764785767,0.7104366251400539,0.9783228976385934,0.9225236943789891,0.7594408648354667,0.9467798641749791,0.0018938940151461533,0.9905966350010463
10,0.0001,0.553502552360055,0.5631948700159611,0.5994267939105912,0.5583361162408519,0.5471381345634131,1.0761699117458774,1.162787116416647,1.0839614845647467,1.0654908011426685,0.7577043844118545,0.9418559202424783,0.000871334824292919,1.059552159813759,0.4816506164414542,0.46076828241348267,0.3530376596110208,0.49942126870155334,0.46816701548440115,0.9454149603843689,0.7097287007740566,0.9772148302623204,0.921471118927002,0.7598067692347935,0.9469701222011021,0.0020616178932998863,0.9895606977599007
