epoch,learning_rate,train_total_nll,train_selection_score,train_market_nll,train_sector_nll,train_idio_nll,train_mse,train_market_mse,train_sector_mse,train_idio_mse,train_coverage_68,train_coverage_95,train_standardized_residual_mean,train_standardized_residual_std,val_total_nll,val_selection_score,val_market_nll,val_sector_nll,val_idio_nll,val_mse,val_market_mse,val_sector_mse,val_idio_mse,val_coverage_68,val_coverage_95,val_standardized_residual_mean,val_standardized_residual_std
1,0.0002,0.587751645567209,0.6115735862776,0.7104432389046625,0.5903041528689814,0.5811095142867724,1.1135709148369988,1.2309089484924733,1.1219892641237241,1.101241220560199,0.7541843977099613,0.9397192664372194,-0.0026039858818844735,1.078996921700882,0.4920443424156734,0.47223871094839914,0.37409117817878723,0.5050715676375798,0.48294892481395174,0.9631135634013585,0.7221442546163287,0.9908258489200047,0.9434333613940648,0.7593091215406146,0.9477019906044006,-0.002497067941086633,0.9870313576289585
2,0.0002,0.5818273180971402,0.6013196412828807,0.6807379670912922,0.5853238419607851,0.5750336981268522,1.1085072268231964,1.221928631858151,1.1179590411547995,1.095274729417245,0.7550840303344313,0.9407311201231587,-0.002767390866258649,1.0730616828066515,0.49072225178991047,0.4708999480519976,0.3727049401828221,0.5037267208099365,0.4816520469529288,0.9610845957483564,0.7200138739177159,0.9888699139867511,0.9413348351206098,0.760070264339447,0.9479508229664394,-0.002232298787151064,0.984962957245963
3,0.0002,0.5790679771697528,0.596250301181284,0.666741623922001,0.5816896606770094,0.5735237645681287,1.1059756271511367,1.2118704724978258,1.1149089734892945,1.0935124681802457,0.7564138276741563,0.9408003246178983,-0.0022439777795852283,1.0692812881671014,0.4895221931593759,0.46970444917678833,0.371514516217368,0.5025404989719391,0.48043758954320637,0.9592041713850838,0.7180480701582772,0.987078777381352,0.9393677966935294,0.7609192218099322,0.9483021071978978,-0.002091077039949596,0.9831809742110116
4,0.0002,0.577757858271199,0.5951402085342886,0.6659102182998973,0.5809248238036923,0.5716524830356844,1.1027633041500433,1.2191094883292046,1.1118683603513058,1.089779944196811,0.7575565925068809,0.941280983613684,-0.00282910253219859,1.0676096292203043,0.48842837129320416,0.46862408093043734,0.37049032960619244,0.501448107617242,0.47933979971068247,0.9574719752584185,0.7164751461574009,0.9854233946119036,0.9375537463596889,0.7617242506572178,0.9486241170338222,-0.0018477119405620865,0.981485903263092
5,0.0002,0.5733014117868982,0.589969689310175,0.6571474232914376,0.5769891436958204,0.5668187460522617,1.098782225567752,1.2116835033016347,1.1076518644690854,1.0861490237597256,0.7591987522547406,0.9416213887661304,-0.0022100629784375073,1.0631737350329493,0.4873676598072052,0.4675892676625933,0.3695539193493979,0.5003984017031533,0.4782642679555075,0.9558118666921344,0.7149043508938381,0.9838523694447109,0.9358013187135968,0.7623097215379987,0.9486826743398394,-0.0016748230804556183,0.9798515864780971
6,0.0002,0.5712352992804202,0.5858386383013119,0.6436095717153206,0.5754961713476991,0.5645620723282073,1.0980071303712526,1.2145093568923198,1.1069258777196245,1.085205083871255,0.7598309218373491,0.9420646618790308,-0.00149260622359434,1.0602850216970536,0.4863972578729902,0.46665326612336294,0.3687556300844465,0.49943662115505766,0.4772794076374599,0.9542679360934666,0.7135011638913836,0.9823991571153913,0.9341621484075274,0.7633050424712045,0.9489607896123614,-0.001492236857302487,0.9783429247992379
7,0.0002,0.569950128512864,0.583900758897789,0.6403476169839697,0.5728257272968412,0.5647279008143437,1.094608515110005,1.2057318612635646,1.102987496497899,1.0825255925629524,0.7602872840010365,0.9425284982883652,-0.0018694098322682563,1.0587066962796488,0.4854766811643328,0.4657944525991167,0.3681187629699707,0.49855564747537884,0.47630963155201506,0.9528103045054844,0.7123883877481733,0.9810671039990017,0.932567162173135,0.7638612304415021,0.9492096304893494,-0.0012465925205365888,0.9769333345549447
8,0.0002,0.5650323839168582,0.5773134071760292,0.6252343475104603,0.5692455891330651,0.5588124488941003,1.092026485012248,1.2020933507716935,1.1010296329116387,1.0793544457289266,0.7611719494673843,0.9424536844287269,-0.0020024124293864893,1.054245312759282,0.48460307717323303,0.4649579610143389,0.3674057849815914,0.49771489415849957,0.475397880588259,0.9514109151703971,0.7112023404666356,0.979752106325967,0.9310769438743591,0.7641832487923759,0.9492681537355695,-0.0010576230623493238,0.9755710448537555
9,0.0002,0.5645296243144251,0.5747258292901061,0.6139078470753454,0.5686011853656018,0.5588122004790776,1.0904191943896,1.2020985134927735,1.0988808809112836,1.0782347405494042,0.7622081049156406,0.9430390977886698,-0.0011277417957791245,1.0527517020328345,0.4837982569422041,0.46421264324869427,0.36687872239521574,0.4969433162893568,0.47455080917903353,0.9501084855624607,0.7103480185781207,0.97855372939791,0.929655841418675,0.7649590117590768,0.9494730659893581,-0.0008359093085995742,0.9743146470614842
10,0.0002,0.5616855509132912,0.5715227746922699,0.6086910510838406,0.5662163777549948,0.5555879076548597,1.0877048414364177,1.200058953121466,1.0972310227118285,1.0744334559269246,0.7628496413358742,0.9432934639593974,-0.001365796680535288,1.0501146139040445,0.48300872530256,0.46346668686185566,0.36628463864326477,0.49618702701159884,0.47372083153043476,0.9488454971994672,0.7093994617462158,0.9773997834750584,0.9282724176134381,0.7657201290130615,0.9497511557170323,-0.0006738327044461455,0.9731168832097735
11,0.0002,0.5596728109320571,0.5722370783873306,0.6212610223602039,0.5639853901816856,0.5533072531937329,1.085539093645926,1.203474153162613,1.0953392834236333,1.0718077018610492,0.7637212122091891,0.9437797542510546,-0.0008224277301275485,1.0477646127198672,0.4822906809193747,0.4628261242594038,0.3659200838633946,0.4955199829169682,0.47294038108416964,0.9476900441305978,0.708586573600769,0.9763443044253758,0.9270053335598537,0.7662617223603385,0.9500585539000375,-0.0005637107408672039,0.9719014848981585
12,0.0002,0.5569290949899811,0.563836627800806,0.5879712720904701,0.5619766545241313,0.5508468024266902,1.0841730591642877,1.202022328284286,1.0927279429373167,1.0716898234585523,0.7646788152979227,0.9439836109765788,-0.0009615381150806607,1.0445555120757561,0.48161312511989046,0.46219733357429504,0.36545656834329876,0.4948825367859432,0.4722157972199576,0.9465754798480442,0.7078167881284442,0.9753279856273106,0.9257818034717015,0.766730112688882,0.9501609887395587,-0.000497902710256832,0.9707520859582084
13,0.0002,0.556673618737997,0.5661977919863077,0.6036932958716063,0.5596258082324549,0.5521540633624306,1.0826453097670403,1.2024441952033513,1.0907598679499564,1.070537333140289,0.7648583631548145,0.9442660344442638,-0.0007241020086602586,1.0435454638019264,0.48094018016542706,0.4615666312830789,0.3649501545088632,0.4942632956164224,0.47148317098617554,0.9454769151551383,0.7069942440305438,0.974318836416517,0.9245849081448146,0.7670521310397557,0.9503219894000462,-0.0004517633309920451,0.9697542786598206
14,0.0002,0.5550260742052038,0.5616647017661734,0.5858249698308149,0.5589602578046726,0.5500652564639578,1.0806468059454928,1.1937786123783876,1.0895374175554267,1.0679850101606954,0.765380193795467,0.9443595517858123,-0.0010715039200638247,1.0422566602791776,0.48032580954687937,0.46099908862795147,0.36453893780708313,0.49368965200015474,0.4708215423992702,0.9444631934165955,0.7063513568469456,0.973382021699633,0.923481285572052,0.7676229476928711,0.9503512893404279,-0.0003282031414398391,0.9687509366444179
