epoch,train_total_nll,train_selection_score,train_market_nll,train_sector_nll,train_idio_nll,train_mse,train_market_mse,train_sector_mse,train_idio_mse,train_coverage_68,train_coverage_95,train_standardized_residual_mean,train_standardized_residual_std,val_total_nll,val_selection_score,val_market_nll,val_sector_nll,val_idio_nll,val_mse,val_market_mse,val_sector_mse,val_idio_mse,val_coverage_68,val_coverage_95,val_standardized_residual_mean,val_standardized_residual_std
1,0.5243062043702731,0.5274076369012617,0.5363505882174311,0.5283710315968523,0.5198399974820068,1.0343639845122938,1.1052056657797975,1.042175314271383,1.0241912253014076,0.7707822373507881,0.9465051667847758,0.005323885257856103,1.0260747435516537,0.47179241691316876,0.45530288985797335,0.3695505346570696,0.4864749142101833,0.46051775557654245,0.932131929056985,0.7076249207769122,0.9625975830214364,0.9091499532972064,0.765734783240727,0.9492095964295524,0.005250886880925724,0.9738610812595913
2,0.518104564499623,0.5185036317421972,0.5152384563250476,0.5228226673157472,0.5134820082190095,1.0285845044571134,1.0998483171416622,1.036418917663758,1.0183744582224064,0.7726507489338205,0.9471682932397615,0.003164423782000756,1.01972348608851,0.46971301095826284,0.45277529103415354,0.3649131783417293,0.4845839398247855,0.45833552309444975,0.9291046857833862,0.705026490347726,0.9595109820365906,0.9061674645968846,0.7674180269241333,0.9494438001087734,0.003709712265325444,0.9715969732829502
3,0.5149853460860753,0.5131079359385398,0.5004845304606331,0.5193742067918861,0.5110797308923279,1.0250614821697221,1.093339351526115,1.0326715517947445,1.015175532177663,0.7737587406826947,0.9474872594238609,0.002241942382055677,1.017174108145607,0.4684142129761832,0.45088980879102436,0.3603345240865435,0.483468234539032,0.45696259822164265,0.9272515092577253,0.7042894959449768,0.9574588537216187,0.9044758251735142,0.7673741068158831,0.9491364189556667,0.0035727927461266518,0.9714136804853167
4,0.510710263795506,0.5049823884529391,0.4757166625564671,0.5153146108113614,0.5072724757839091,1.023532084849817,1.0917618669611457,1.03091376382024,1.013876233324294,0.7738074289488902,0.9477038234853769,0.0025740823314105068,1.014437488452386,0.467110344341823,0.4486836705889021,0.35400478754724773,0.4824275587286268,0.45556303007262094,0.9259948560169765,0.7048464332308088,0.9561423233577183,0.9032199212482998,0.7670082194464547,0.9487558603286743,0.0035616414222334114,0.9729325090135846
5,0.5057922440861898,0.49556152192190006,0.44646731002234336,0.5109972977601621,0.5025646669768212,1.0223940059702883,1.0944793994647688,1.0295382678905511,1.0128473673975291,0.7729529227529254,0.9476853628922779,0.0024432288607366907,1.013150053883722,0.4658102350575583,0.4456991638456072,0.3434106877871922,0.48153452362333027,0.45416587591171265,0.9256403701645988,0.7051544785499573,0.9559016398021153,0.9027284554072789,0.7641100713184902,0.9478044595037188,0.0031836830478693756,0.979027237210955
6,0.4986835668408071,0.48316761785693735,0.4119071742387167,0.5035414212462966,0.49671822595584103,1.0233826612852441,1.0942817688354516,1.0297875597546544,1.014614292889208,0.769751459863695,0.9472522235380584,0.0021648818748124243,1.0141920962214042,0.4642240915979658,0.44187999623162405,0.3296251467296055,0.48037246295384,0.4525624598775591,0.9257934604372297,0.7052408371652875,0.9563016721180507,0.9026372177260262,0.7585773042270115,0.9457260199955532,0.0024357104807027747,0.9913391385759626
7,0.49170600972722506,0.4700467307263622,0.3721772931931999,0.4969617320187447,0.49043468300098647,1.0256226241924307,1.0963455819192447,1.0327580936493412,1.0161295809992386,0.7642164699126681,0.9462063441017745,0.0018286084284394582,1.0205183061220313,0.4618823102542332,0.4380667507648468,0.3192264905997685,0.47832747442381723,0.4501923620700836,0.9249630229813712,0.70585869039808,0.9557913967541286,0.9014383469309125,0.752678564616612,0.9439549190657479,0.002034820316891585,1.005746407168252
8,0.4826982005614228,0.4528238660118486,0.32000064285242186,0.4878890767228097,0.48293064961174603,1.027413193928054,1.0947951118700698,1.0353707164541246,1.0172095871313498,0.7588040314145535,0.9454223447375827,0.001216747854295994,1.0251308998509792,0.45821710995265413,0.4340914360114506,0.3142890972750528,0.47432019880839754,0.446911701134273,0.922424350466047,0.7054433907781329,0.9533248884337289,0.8987573385238647,0.7500292658805847,0.9430035097258431,0.001327614499522107,1.012851323400225
9,0.47332516088280624,0.4396487294986684,0.29062765150026243,0.4785058519898838,0.4742342443479615,1.0265085534199774,1.0960522218661253,1.034163880641193,1.0165351067697825,0.7579830894089331,0.9457899988216434,0.000786557032298001,1.0216455995212501,0.45593176569257465,0.43144320590155466,0.31042422141347614,0.4717205933162144,0.44499352148600985,0.9203470945358276,0.7048999752317157,0.951138436794281,0.8967371668134417,0.7446135878562927,0.9411592483520508,0.0010268354339392058,1.0263380323137556
10,0.4648727855649412,0.428745274246502,0.27114888294745393,0.46827273369140643,0.46793040854468204,1.024096705732868,1.0932895323892038,1.0310242369854932,1.0148626825654439,0.7541134678823058,0.9453132226109444,0.0010341295615083949,1.0238851402822788,0.45643440740449087,0.4325739230428423,0.31398092423166546,0.472463173525674,0.44515387075287954,0.9192760416439602,0.7050672599247524,0.94990245785032,0.8957902874265399,0.7422130874225071,0.9401346359934125,0.0012849279280219758,1.0331688608442033
11,0.46025976572229627,0.4222201584426794,0.2571221329863109,0.4630424868309736,0.4642482576343382,1.023300823680694,1.0885416233594516,1.0299776693642964,1.0144492805889187,0.7524229216380297,0.9452813190188215,0.0008978246068630222,1.0255583921457887,0.4559138459818704,0.4324382756437574,0.3154797341142382,0.4719485895974295,0.44456011056900024,0.91893983738763,0.7048885907445636,0.9495085818426949,0.8955062798091343,0.7419496604374477,0.94022251026971,0.0005561717885679432,1.0332823140280587
12,0.45563592353174764,0.41642541883544804,0.24508124325926098,0.45961027489035666,0.45868008814588057,1.0215983972510374,1.0914643329653566,1.0286527541253851,1.0122151773401975,0.7512125115301813,0.9448901680085944,0.00016694097055135488,1.025285561024929,0.457272469997406,0.43450585859162466,0.32054117960589273,0.4733345466000693,0.44576782413891386,0.9184936199869428,0.7043998411723545,0.9490235447883606,0.8950998953410557,0.7419057488441467,0.9400907499449593,0.0009368146337302667,1.035123654774257
13,0.44870840549407953,0.40847081836375954,0.23278881951830843,0.45264411772206936,0.4519699683600795,1.0218177491801859,1.0991235171076095,1.02868469601952,1.0123739291690157,0.7505628183079693,0.945872251888574,0.0005059798381158284,1.01960316375165,0.4591923654079437,0.43820843526295256,0.3315721835408892,0.4755118872438158,0.44712681003979277,0.9183191061019897,0.7050357801573617,0.9488181727273124,0.8949299624988011,0.7413202439035688,0.9399882980755397,0.0013398118317127228,1.03806437764849
14,0.44631178163590945,0.4052417800326379,0.2261155348402747,0.45014823108713137,0.44981517705682966,1.020341421601959,1.093254593934881,1.0280151135239062,1.0102372406631388,0.749553866283868,0.9454962166834049,0.0009837960013695333,1.0219578470136346,0.46137293321745737,0.4412260225840977,0.3377403723342078,0.47808906861713957,0.4487779864243099,0.918060839176178,0.7045221073286874,0.948531721319471,0.8947081906454903,0.7412470834595817,0.9394320930753436,0.00140784088788288,1.0392748287745885
15,0.4419187114321752,0.4003147795544608,0.2191913095395869,0.4454900777407078,0.4457715742873706,1.0201108982425071,1.093650003854153,1.0280016413482103,1.0097689772348066,0.7487194945552199,0.9453249694870121,0.00037143333616899683,1.0206458842028,0.46542131900787354,0.4482413870947702,0.3565551404442106,0.4829439563410623,0.45152784671102253,0.9178472927638462,0.7045806135450091,0.9483194180897304,0.8944842219352722,0.7401492936270577,0.9385392069816589,0.0013876177004671522,1.0453503131866455
16,0.4392281429803011,0.3969826654660293,0.21329512285746738,0.4426370900805279,0.4433502864361542,1.0192834057688285,1.0880360190098064,1.0260064090390848,1.0102686835018964,0.7482091466768912,0.9455297859399916,0.0008249320518997957,1.0199613479608398,0.46526781576020376,0.44826909473964144,0.3576465440647943,0.48251432180404663,0.4516087089266096,0.917764927659716,0.7041263069425311,0.9482293980462211,0.8944217477525983,0.7423009191240583,0.9395491821425301,0.0020143252996993916,1.0388935463769096
17,0.43689892910653605,0.3940174370714169,0.2077555152770233,0.4401777294801555,0.44125821264780185,1.0182338661556665,1.078824276672042,1.0250104716113453,1.0094376696846878,0.7480227962800069,0.9457144533373183,0.001335895528251003,1.0180226101426058,0.4715319403580257,0.45633422476904734,0.3721632318837302,0.4899438108716692,0.45643219351768494,0.9176077927861895,0.7042668546949115,0.9481239403997149,0.8942033222743443,0.7361973013196673,0.9355971813201904,0.001457957916760019,1.0606717552457536
18,0.4337785982713294,0.39028694220097077,0.20102052151760075,0.4374404936586352,0.4378752933211407,1.0179738916620742,1.085511623958533,1.025252264277238,1.0084442942190097,0.7472455248549481,0.9457027038060514,0.00072144954791984,1.0177563711489646,0.46928800429616657,0.4538189343043736,0.3694481636796679,0.4867905378341675,0.4551134279796055,0.9175011600766864,0.7042099918637957,0.947926368032183,0.8941854749407087,0.7395638312612262,0.9377927269254412,0.0015793620675270046,1.0493801491601127
