candidate_id,architecture,latent_dim,window_size,learning_rate,family,hidden_dims,dropout,beta_kl,branch_loss_weights,best_epoch,best_validation_score,validation_branch_weighted_loss,validation_common_reconstruction_loss,validation_market_loss,validation_sector_loss,validation_idio_loss,validation_kl_loss,validation_total_loss,n_parameters,training_time_seconds,n_train_windows,n_validation_windows,checkpoint,history_path,market_hidden,sector_hidden,idio_hidden,fusion_hidden
86,multibranch_deep,16,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",48,0.8699580430984497,0.8699580430984497,0.8525131344795227,0.9066523313522339,0.8591695427894592,0.8440521955490112,1.9229106903076172,0.8718809485435486,127133,92.46300039999187,2398,24,..\models\vae\candidates\candidate_086.pt,..\reports\figures\vae\training_curves\candidate_086.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
94,multibranch_deep,32,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",41,0.8703618049621582,0.8703618049621582,0.8510947823524475,0.9108890295028687,0.8568966388702393,0.8432998061180115,1.8913497924804688,0.8722531795501709,135101,92.20365839998703,2398,24,..\models\vae\candidates\candidate_094.pt,..\reports\figures\vae\training_curves\candidate_094.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
90,multibranch_deep,24,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",48,0.8707901835441589,0.8707901835441589,0.8511050939559937,0.912196695804596,0.8557853698730469,0.8443883061408997,1.960069179534912,0.8727502822875977,131117,92.30422769999132,2398,24,..\models\vae\candidates\candidate_090.pt,..\reports\figures\vae\training_curves\candidate_090.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
53,multibranch_small,16,15,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.8738356828689575,0.8738356828689575,0.8427761793136597,0.9391676187515259,0.8422765731811523,0.8400627374649048,2.3296074867248535,0.8761652708053589,31517,29.08665359998122,2423,44,..\models\vae\candidates\candidate_053.pt,..\reports\figures\vae\training_curves\candidate_053.csv,[8],[32],[32],64.0
10,single_gru_small,24,20,0.0005,single_branch,[64],0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",46,0.8747743368148804,0.8747743368148804,0.8550285696983337,0.9163084030151367,0.8629225492477417,0.8450918793678284,2.154256582260132,0.8769285678863525,48749,20.125936800031923,2398,24,..\models\vae\candidates\candidate_010.pt,..\reports\figures\vae\training_curves\candidate_010.csv,,,,
57,multibranch_small,24,15,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.8748941421508789,0.8748941421508789,0.8400185108184814,0.9482530951499939,0.8383414149284363,0.8380877375602722,2.2109081745147705,0.8771050572395325,34285,30.09480199997779,2423,44,..\models\vae\candidates\candidate_057.pt,..\reports\figures\vae\training_curves\candidate_057.csv,[8],[32],[32],64.0
82,multibranch_deep,8,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",44,0.8757681846618652,0.8757681846618652,0.8553506135940552,0.9187154769897461,0.863408088684082,0.8451809287071228,1.7399789094924927,0.8775081634521484,123149,95.44554659997812,2398,24,..\models\vae\candidates\candidate_082.pt,..\reports\figures\vae\training_curves\candidate_082.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
2,single_gru_small,8,20,0.0005,single_branch,[64],0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",36,0.877548336982727,0.877548336982727,0.8585111498832703,0.9175922870635986,0.8673921227455139,0.8476607203483582,1.941821575164795,0.8794901371002197,43597,45.47431989997858,2398,24,..\models\vae\candidates\candidate_002.pt,..\reports\figures\vae\training_curves\candidate_002.csv,,,,
6,single_gru_small,16,20,0.0005,single_branch,[64],0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",36,0.8776167035102844,0.8776167035102844,0.8550418615341187,0.9251016974449158,0.8610085844993591,0.8467397689819336,2.011185884475708,0.8796278834342957,46173,19.491829800012056,2398,24,..\models\vae\candidates\candidate_006.pt,..\reports\figures\vae\training_curves\candidate_006.csv,,,,
102,multibranch_idio_large,16,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.8777673244476318,0.8777673244476318,0.8522340059280396,0.9314752221107483,0.8554626703262329,0.8463640213012695,2.0997607707977295,0.8798670768737793,254173,89.07015099999262,2398,24,..\models\vae\candidates\candidate_102.pt,..\reports\figures\vae\training_curves\candidate_102.csv,[16],[64],"[128, 64]",128.0
78,multibranch_medium,32,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",49,0.8800984621047974,0.8800984621047974,0.8497297763824463,0.9439772367477417,0.8538482785224915,0.8424695730209351,1.9897204637527466,0.8820881843566895,108541,54.663660799968056,2398,24,..\models\vae\candidates\candidate_078.pt,..\reports\figures\vae\training_curves\candidate_078.csv,[16],[64],[64],128.0
98,multibranch_idio_large,8,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",48,0.8817404508590698,0.8817404508590698,0.8522626757621765,0.9437454342842102,0.8558435440063477,0.8456324338912964,2.0522682666778564,0.8837926983833313,248653,87.77761290001217,2398,24,..\models\vae\candidates\candidate_098.pt,..\reports\figures\vae\training_curves\candidate_098.csv,[16],[64],"[128, 64]",128.0
106,multibranch_idio_large,24,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",44,0.8843292593955994,0.8843292593955994,0.8492180109024048,0.9581838250160217,0.8515707850456238,0.843233048915863,1.895882487297058,0.886225163936615,259693,87.35594490001677,2398,24,..\models\vae\candidates\candidate_106.pt,..\reports\figures\vae\training_curves\candidate_106.csv,[16],[64],"[128, 64]",128.0
62,multibranch_small,32,20,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.8879168033599854,0.8879168033599854,0.8533989191055298,0.9605233669281006,0.858502984046936,0.8447239398956299,2.3238885402679443,0.8902406692504883,37053,38.233484100026544,2398,24,..\models\vae\candidates\candidate_062.pt,..\reports\figures\vae\training_curves\candidate_062.csv,[8],[32],[32],64.0
47,single_gru_large,32,25,0.0005,single_branch,"[128, 128]",0.2,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",48,0.8925734162330627,0.8925734162330627,0.8804026246070862,0.9181739091873169,0.9017717838287354,0.857774555683136,1.6038687229156494,0.894177258014679,349821,87.93667819997063,2373,4,..\models\vae\candidates\candidate_047.pt,..\reports\figures\vae\training_curves\candidate_047.csv,,,,
58,multibranch_small,24,20,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",46,0.8944333791732788,0.8944333791732788,0.855868935585022,0.9755517244338989,0.8632488250732422,0.8444996476173401,2.344266891479492,0.8967776298522949,34285,37.203422699996736,2398,24,..\models\vae\candidates\candidate_058.pt,..\reports\figures\vae\training_curves\candidate_058.csv,[8],[32],[32],64.0
23,single_gru_medium,16,25,0.0005,single_branch,"[128, 64]",0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",45,0.8948928713798523,0.8948928713798523,0.8841662406921387,0.9174556136131287,0.90730881690979,0.8599140048027039,1.7116649150848389,0.8966045379638672,210781,69.40622060000896,2373,4,..\models\vae\candidates\candidate_023.pt,..\reports\figures\vae\training_curves\candidate_023.csv,,,,
54,multibranch_small,16,20,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",49,0.895243763923645,0.895243763923645,0.8564364314079285,0.9768730998039246,0.86210697889328,0.8467512726783752,2.2823829650878906,0.8975261449813843,31517,37.97367119998671,2398,24,..\models\vae\candidates\candidate_054.pt,..\reports\figures\vae\training_curves\candidate_054.csv,[8],[32],[32],64.0
31,single_gru_medium,32,25,0.0005,single_branch,"[128, 64]",0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",48,0.8966668844223022,0.8966668844223022,0.8812597393989563,0.929074764251709,0.904293954372406,0.8566317558288574,1.6566193103790283,0.8983234763145447,215933,96.13220300001558,2373,4,..\models\vae\candidates\candidate_031.pt,..\reports\figures\vae\training_curves\candidate_031.csv,,,,
39,single_gru_large,16,25,0.0005,single_branch,"[128, 128]",0.2,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",36,0.8971522450447083,0.8971522450447083,0.8835955262184143,0.9256681203842163,0.9064726829528809,0.8593159317970276,1.6327159404754639,0.8987849354743958,339549,86.17793350003194,2373,4,..\models\vae\candidates\candidate_039.pt,..\reports\figures\vae\training_curves\candidate_039.csv,,,,
27,single_gru_medium,24,25,0.0005,single_branch,"[128, 64]",0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.8985999822616577,0.8985999822616577,0.8837927579879761,0.929746150970459,0.9083853363990784,0.8576685190200806,1.7356544733047485,0.9003356099128723,213357,77.79844749998301,2373,4,..\models\vae\candidates\candidate_027.pt,..\reports\figures\vae\training_curves\candidate_027.csv,,,,
43,single_gru_large,24,25,0.0005,single_branch,"[128, 128]",0.2,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.9002079963684082,0.9002079963684082,0.8786540031433105,0.9455457925796509,0.9020849466323853,0.8529933094978333,1.8118438720703125,0.9020198583602905,344685,87.35417600005167,2373,4,..\models\vae\candidates\candidate_043.pt,..\reports\figures\vae\training_curves\candidate_043.csv,,,,
19,single_gru_medium,8,25,0.0005,single_branch,"[128, 64]",0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",47,0.9012130498886108,0.9012130498886108,0.8871458768844604,0.930802583694458,0.9127008318901062,0.8601358532905579,1.8028945922851562,0.9030159711837769,208205,68.91165210003965,2373,4,..\models\vae\candidates\candidate_019.pt,..\reports\figures\vae\training_curves\candidate_019.csv,,,,
35,single_gru_large,8,25,0.0005,single_branch,"[128, 128]",0.2,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",40,0.9025453329086304,0.9025453329086304,0.8815580010414124,0.9466910362243652,0.9046518802642822,0.8562930226325989,1.8318051099777222,0.9043771624565125,334413,178.90275619999738,2373,4,..\models\vae\candidates\candidate_035.pt,..\reports\figures\vae\training_curves\candidate_035.csv,,,,
66,multibranch_medium,8,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.902855396270752,0.902855396270752,0.8546639084815979,1.0042235851287842,0.8603900074958801,0.8439522981643677,1.8155622482299805,0.9046709537506104,91981,54.41314110002713,2398,24,..\models\vae\candidates\candidate_066.pt,..\reports\figures\vae\training_curves\candidate_066.csv,[16],[64],[64],128.0
70,multibranch_medium,16,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",45,0.9044579267501831,0.9044579267501831,0.85273677110672,1.0132508277893066,0.8551048636436462,0.8450180888175964,1.7375669479370117,0.9061955213546753,97501,54.719076900044456,2398,24,..\models\vae\candidates\candidate_070.pt,..\reports\figures\vae\training_curves\candidate_070.csv,[16],[64],[64],128.0
50,multibranch_small,8,20,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",48,0.9076067209243774,0.9076067209243774,0.8547232747077942,1.018844485282898,0.8594123721122742,0.8445633053779602,1.7294865846633911,0.9093362092971802,28749,40.62017060001381,2398,24,..\models\vae\candidates\candidate_050.pt,..\reports\figures\vae\training_curves\candidate_050.csv,[8],[32],[32],64.0
7,single_gru_small,16,25,0.0005,single_branch,[64],0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.908051073551178,0.908051073551178,0.8853601813316345,0.955780029296875,0.9095331430435181,0.8588398694992065,2.0702321529388428,0.9101213216781616,46173,23.35495989996707,2373,4,..\models\vae\candidates\candidate_007.pt,..\reports\figures\vae\training_curves\candidate_007.csv,,,,
74,multibranch_medium,24,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",27,0.9086542129516602,0.9086542129516602,0.8556152582168579,1.020218849182129,0.8611932992935181,0.8445504307746887,1.471840739250183,0.9101260304450989,103021,50.91637739998987,2398,24,..\models\vae\candidates\candidate_074.pt,..\reports\figures\vae\training_curves\candidate_074.csv,[16],[64],[64],128.0
15,single_gru_small,32,25,0.0005,single_branch,[64],0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",43,0.9086998105049133,0.9086998105049133,0.8816680908203125,0.9655595421791077,0.9035617113113403,0.8569781184196472,1.7061622142791748,0.9104059934616089,51325,23.836106700007804,2373,4,..\models\vae\candidates\candidate_015.pt,..\reports\figures\vae\training_curves\candidate_015.csv,,,,
110,multibranch_idio_large,32,20,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",20,0.9090253114700317,0.9090253114700317,0.8583440780639648,1.0156303644180298,0.8657585978507996,0.8456868529319763,1.2416337728500366,0.9102669358253479,265213,68.90723670000443,2398,24,..\models\vae\candidates\candidate_110.pt,..\reports\figures\vae\training_curves\candidate_110.csv,[16],[64],"[128, 64]",128.0
3,single_gru_small,8,25,0.0005,single_branch,[64],0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",49,0.9115387797355652,0.9115387797355652,0.8826682567596436,0.9722663760185242,0.9061304330825806,0.8562194108963013,2.065340995788574,0.9136041402816772,43597,27.18584920000285,2373,4,..\models\vae\candidates\candidate_003.pt,..\reports\figures\vae\training_curves\candidate_003.csv,,,,
91,multibranch_deep,24,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",41,0.913493275642395,0.913493275642395,0.8819348216056824,0.9798749685287476,0.9033133387565613,0.857291579246521,1.633501648902893,0.9151268005371094,131117,113.63238750002347,2373,4,..\models\vae\candidates\candidate_091.pt,..\reports\figures\vae\training_curves\candidate_091.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
83,multibranch_deep,8,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.9178471565246582,0.9178471565246582,0.8821142315864563,0.9930093884468079,0.9039010405540466,0.8566311001777649,1.7734633684158325,0.9196206331253052,123149,113.33183420001296,2373,4,..\models\vae\candidates\candidate_083.pt,..\reports\figures\vae\training_curves\candidate_083.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
75,multibranch_medium,24,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.9200090169906616,0.9200090169906616,0.8794978857040405,1.005222201347351,0.8987979292869568,0.8560069799423218,2.0126113891601562,0.9220216274261475,103021,65.6282064000261,2373,4,..\models\vae\candidates\candidate_075.pt,..\reports\figures\vae\training_curves\candidate_075.csv,[16],[64],[64],128.0
87,multibranch_deep,16,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",30,0.9205765128135681,0.9205765128135681,0.8833581805229187,0.9988629817962646,0.9044119715690613,0.8584544062614441,1.4749207496643066,0.9220514297485352,127133,112.8475004999782,2373,4,..\models\vae\candidates\candidate_087.pt,..\reports\figures\vae\training_curves\candidate_087.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
11,single_gru_small,24,25,0.0005,single_branch,[64],0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",44,0.920917272567749,0.920917272567749,0.8846956491470337,0.9971073269844055,0.9062891602516174,0.8593552112579346,1.721310019493103,0.9226385951042175,48749,23.955908700008877,2373,4,..\models\vae\candidates\candidate_011.pt,..\reports\figures\vae\training_curves\candidate_011.csv,,,,
107,multibranch_idio_large,24,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",41,0.9211643934249878,0.9211643934249878,0.881547749042511,1.0044957399368286,0.9023751616477966,0.8566221594810486,1.9157458543777466,0.9230801463127136,259693,108.24668240000028,2373,4,..\models\vae\candidates\candidate_107.pt,..\reports\figures\vae\training_curves\candidate_107.csv,[16],[64],"[128, 64]",128.0
67,multibranch_medium,8,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.9243755340576172,0.9243755340576172,0.8819206953048706,1.013676643371582,0.902702808380127,0.8567469716072083,1.6744352579116821,0.9260499477386475,91981,63.916979300032835,2373,4,..\models\vae\candidates\candidate_067.pt,..\reports\figures\vae\training_curves\candidate_067.csv,[16],[64],[64],128.0
103,multibranch_idio_large,16,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",45,0.9244633913040161,0.9244633913040161,0.8821250796318054,1.0135196447372437,0.9032771587371826,0.8565931916236877,1.6687511205673218,0.9261321425437927,254173,109.18764219997684,2373,4,..\models\vae\candidates\candidate_103.pt,..\reports\figures\vae\training_curves\candidate_103.csv,[16],[64],"[128, 64]",128.0
79,multibranch_medium,32,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",49,0.9266892075538635,0.9266892075538635,0.8792791962623596,1.0264135599136353,0.8990495800971985,0.8546043038368225,1.6922388076782227,0.9283814430236816,108541,66.78188339999178,2373,4,..\models\vae\candidates\candidate_079.pt,..\reports\figures\vae\training_curves\candidate_079.csv,[16],[64],[64],128.0
63,multibranch_small,32,25,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.9268556833267212,0.9268556833267212,0.8834421634674072,1.0181736946105957,0.9047437906265259,0.8576495051383972,1.7983444929122925,0.9286540150642395,37053,45.15212139999494,2373,4,..\models\vae\candidates\candidate_063.pt,..\reports\figures\vae\training_curves\candidate_063.csv,[8],[32],[32],64.0
95,multibranch_deep,32,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",45,0.9269731044769287,0.9269731044769287,0.8821393847465515,1.0212783813476562,0.9025773406028748,0.8570634722709656,1.636992335319519,0.92861008644104,135101,112.71626419998938,2373,4,..\models\vae\candidates\candidate_095.pt,..\reports\figures\vae\training_curves\candidate_095.csv,"[16, 16]","[64, 32]","[64, 32]",128.0
111,multibranch_idio_large,32,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",46,0.9272329807281494,0.9272329807281494,0.8804313540458679,1.0256776809692383,0.8998259902000427,0.8561951518058777,1.7265894412994385,0.9289595484733582,265213,106.243649299955,2373,4,..\models\vae\candidates\candidate_111.pt,..\reports\figures\vae\training_curves\candidate_111.csv,[16],[64],"[128, 64]",128.0
71,multibranch_medium,16,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",50,0.9282177686691284,0.9282177686691284,0.8822708129882812,1.0248645544052124,0.901296854019165,0.8584917187690735,1.6545345783233643,0.9298722743988037,97501,64.904421299987,2373,4,..\models\vae\candidates\candidate_071.pt,..\reports\figures\vae\training_curves\candidate_071.csv,[16],[64],[64],128.0
59,multibranch_small,24,25,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",44,0.9284316301345825,0.9284316301345825,0.8830867409706116,1.023812174797058,0.9027950763702393,0.8586875200271606,1.7294062376022339,0.9301610589027405,34285,44.63505159999477,2373,4,..\models\vae\candidates\candidate_059.pt,..\reports\figures\vae\training_curves\candidate_059.csv,[8],[32],[32],64.0
51,multibranch_small,8,25,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",49,0.930599570274353,0.930599570274353,0.8848221302032471,1.0268899202346802,0.9084584712982178,0.8564501404762268,1.6511815786361694,0.9322507381439209,28749,47.552000600029714,2373,4,..\models\vae\candidates\candidate_051.pt,..\reports\figures\vae\training_curves\candidate_051.csv,[8],[32],[32],64.0
99,multibranch_idio_large,8,25,0.0005,multi_branch,,0.1,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",41,0.933148205280304,0.933148205280304,0.8823256492614746,1.040050745010376,0.9019285440444946,0.8574651479721069,1.405188798904419,0.9345533847808838,248653,107.8305723000085,2373,4,..\models\vae\candidates\candidate_099.pt,..\reports\figures\vae\training_curves\candidate_099.csv,[16],[64],"[128, 64]",128.0
55,multibranch_small,16,25,0.0005,multi_branch,,0.0,0.001,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",44,0.9395078420639038,0.9395078420639038,0.8841760754585266,1.0558953285217285,0.9052830338478088,0.8573449850082397,1.5469568967819214,0.9410548210144043,31517,44.821925099997316,2373,4,..\models\vae\candidates\candidate_055.pt,..\reports\figures\vae\training_curves\candidate_055.csv,[8],[32],[32],64.0
